Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
It Takes A Village,Hillary Rodham Clinton,,,,,1
Rush Limbaugh Is A Big Fat Idiot,Al Franken,,,,,1
Riverdance,nan,,,,,1
Manhattan (Island Of Lights And Love),nan,,,,,1
Independence Day,nan,,,,,1
Because You Loved Me (Theme From Up Close & Personal),Diane Warren,,,,,1
An American Symphony (Mr. Holland's Opus),nan,,,,,1
When I Fall In Love,nan,,,,,1
Ultra-Lounge (Leopard Skin Sampler),nan,,,,,1
The Complete Columbia Studio Recordings,nan,,,,,1
The Complete Columbia Studio Recordings,nan,,,,,1
The Complete Columbia Studio Recordings,nan,,,,,1
Q's Jook Joint,nan,,,,,1
Babyface,nan,,,,,1
Copland: Dance Symphony; Short Symphony; Organ Symphony,nan,,,,,1
Joanna Nickrenz,nan,,,,,1
Corigliano: Of Rage And Remembrance,nan,,,,,1
Prokofiev: Romeo And Juliet (Scenes From The Ballet),nan,,,,,1
Britten: Peter Grimes,nan,,,,,1
Walton: Belshazzar's Feast,nan,,,,,1
Bartók: The Three Piano Concertos,nan,,,,,1
"The Romantic Master - Works Of Saint-Saens, Handel",nan,,,,,1
Corigliano: String Quartet,nan,,,,,1
Boulez: ...Explosante-Fixe...,nan,,,,,1
"Opera Arias - Works Of Mozart, Wagner, Borodin",nan,,,,,1
Corigliano: String Quartet,nan,,,,,1
Free As A Bird,nan,,,,,1
The Beatles Anthology,nan,,,,,1
Ironic (Track),Alanis Morissette,,,,,0
Give Me One Reason (Track),Tracy Chapman,,,,,0
"Because You Loved Me (Theme From \""Up Close And Personal\"") (Track)",Celine Dion,,,,,0
1979 (Track),nan,,,,,0
Waiting To Exhale - Soundtrack (Album),nan,,,,,0
The Score (Album),Fugees,,,,,0
Odelay (Album),Beck,,,,,0
Mellon Collie And The Infinite Sadness (Album),nan,,,,,0
Give Me One Reason (Track),nan,,,,,0
Exhale (Shoop Shoop) (Track),nan,,,,,0
Blue (Track),nan,,,,,0
"Because You Loved Me (Theme From \""Up Close And Personal\"") (Track)",nan,,,,,0
The Tony Rich Project,nan,,,,,0
No Doubt,nan,,,,,0
Jewel,nan,,,,,0
Garbage,nan,,,,,0
Who Will Save Your Soul (Track),Jewel,,,,,0
Reach (Track),Gloria Estefan,,,,,0
Get Out Of This House (Track),Shawn Colvin,,,,,0
"Because You Loved Me (Theme From \""Up Close And Personal\"") (Track)",Celine Dion,,,,,0
Nobody Knows (Track),nan,,,,,0
Let's Make A Night To Remember (Track),Bryan Adams,,,,,0
Let Your Soul Be Your Pilot (Track),Sting,,,,,0
Key West Intermezzo (I Saw You First) (Track),nan,,,,,0
When You Wish Upon A Star (Track),Take 6,,,,,0
When You Love A Woman (Track),Journey,,,,,0
Peaches (Track),nan,,,,,0
Fire On The Mountain (Track),nan,,,,,0
As Long As It Matters (Track),Gin Blossoms,,,,,0
The Wind Cries Mary (Track),Sting,,,,,0
My Way (Track),Frank Sinatra,,,,,0
Missing You (Track),Brandy,,,,,0
God Give Me Strength (Track),Burt Bacharach,,,,,0
Count On Me (Track),Whitney Houston,,,,,0
Mission: Impossible (Theme From) (Track),Larry Mullen Jr.,,,,,0
Mission Impossible (Track),Lalo Schifrin,,,,,0
Mellon Collie And The Infinite Sadness (Track),nan,,,,,0
Kiss Lonely Goodbye (Harmonica With Orchestra) (Track),Stevie Wonder,,,,,0
Secrets (Album),Toni Braxton,,,,,0
New Beginning (Album),Tracy Chapman,,,,,0
Mercury Falling (Album),Sting,,,,,0
A Few Small Repairs (Album),Shawn Colvin,,,,,0
Stardust (Album),Natalie Cole,,,,,0
I'll Be Your Baby Tonight (Album),Bernadette Peters,,,,,0
Gently (Album),Liza Minnelli,,,,,0
Dedicated To Nelson (Album),Rosemary Clooney,,,,,0
Spider Web (Track),Joan Osborne,,,,,0
Mother Mother (Track),Tracy Bonham,,,,,0
Give Me One Reason (Track),Tracy Chapman,,,,,0
Burning Down The House (Track),Bonnie Raitt,,,,,0
The Only Thing That Looks Good On Me Is You (Track),Bryan Adams,,,,,0
Dead Man Walkin' (Track),Bruce Springsteen,,,,,0
Cry Love (Track),John Hiatt,,,,,0
Ain't Gone 'n Give Up On Your Love (Track),Eric Clapton,,,,,0
Wonderwall (Track),Oasis,,,,,0
Stupid Girl (Track),Garbage,,,,,0
6th Avenue Heartache (Track),nan,,,,,0
1979 (Track),nan,,,,,0
Trippin' On A Hole In A Paper Heart (Track),Stone Temple Pilots,,,,,0
Pretty Noose (Track),Soundgarden,,,,,0
Bulls On Parade (Track),Rage Against The Machine,,,,,0
Again (Track),Alice In Chains,,,,,0
Suicide Note Pt. 1 (Track),Pantera,,,,,0
Shoots And Ladders (Track),Korn,,,,,0
I'm Your Boogieman (Track),White Zombie,,,,,0
Hands Of Death (Burn Baby Burn) (Track),Rob Zombie,,,,,0
Respect The Wind (Track),Alex Van Halen,,,,,0
Pavilion (Track),Eric Johnson,,,,,0
Green Onions,nan,,,,,0
(You're) My World (Track),Joe Satriani,,,,,0
Wonderwall (Track),nan,,,,,0
Too Much (Track),nan,,,,,0
Stupid Girl (Track),nan,,,,,0
Cry Love (Track),nan,,,,,0
6th Avenue Heartache (Track),nan,,,,,0
Tragic Kingdom (Album),No Doubt,,,,,0
Road Tested (Album),Bonnie Raitt,,,,,0
Crash (Album),Dave Matthews Band,,,,,0
Broken Arrow (Album),Neil Young,,,,,0
The Burdens Of Being Upright (Album),Tracy Bonham,,,,,0
New Adventures In Hi-Fi (Album),R.E.M.,,,,,0
Mellon Collie And The Infinite Sadness (Album),nan,,,,,0
Boys For Pele (Album),Tori Amos,,,,,0
You Put A Move On My Heart (Track),Tamia,,,,,0
Sittin' Up In My Room (Track),Brandy,,,,,0
Not Gon' Cry (Track),Mary J. Blige,,,,,0
Exhale (Shoop Shoop) (Track),Whitney Houston,,,,,0
New World Order (Track),Curtis Mayfield,,,,,0
Like A Woman (Track),nan,,,,,0
Lady (Track),D'Angelo,,,,,0
A Change Is Gonna Come (Track),Al Green,,,,,0
Stomp (Track),Luke Cresswell,,,,,0
Slow Jams (Track),Babyface,,,,,0
Never Miss The Water (Track),Chaka Khan,,,,,0
Don't Let Go (Love) (Track),En Vogue,,,,,0
Your Secret Love (Track),nan,,,,,0
You're Makin' Me High (Track),nan,,,,,0
You Put A Move On My Heart (Track),nan,,,,,0
Sittin' Up In My Room (Track),nan,,,,,0
Peace Beyond Passion (Album),Me'Shell NdegeOcello,,,,,0
New World Order (Album),Curtis Mayfield,,,,,0
Moving On (Album),Oleta Adams,,,,,0
Maxwell's Urban Hang Suite (Album),Maxwell,,,,,0
Woo-Hah!! Got You All In Check (Track),Busta Rhymes,,,,,0
Rock With You (Track),Heavy D,,,,,0
If I Ruled The World (Imagine That) (Track),NAS,,,,,0
"1,2,3,4 (Sumpin' New) (Track)",Coolio,,,,,0
How Do U Want It (Track),2Pac,,,,,0
Champagne (Track),Salt-N-Pepa,,,,,0
California Love (Track),2Pac,,,,,0
1nce Again (Track),nan,,,,,0
Mr. Smith (Album),LL Cool J,,,,,0
Gangsta's Paradise (Album),Coolio,,,,,0
"Beats, Rhymes And Life (Album)",nan,,,,,0
All Eyez On Me (Album),2Pac,,,,,0
Strawberry Wine (Track),Deana Carter,,,,,0
Let Me Into Your Heart (Track),Mary Chapin Carpenter,,,,,0
Believe Me Baby (I Lied) (Track),Trisha Yearwood,,,,,0
Baby Mine (Track),Alison Krauss,,,,,0
Private Conversation (Track),Lyle Lovett,,,,,0
Nothing (Track),Dwight Yoakam,,,,,0
My Wife Thinks You're Dead (Track),Junior Brown,,,,,0
Like The Rain (Track),Clint Black,,,,,0
That's What I Get For Loving You (Track),Diamond Rio,,,,,0
Little Bit Is Better Than Nada (Track),Texas Tornados,,,,,0
Cherokee Boogie (Track),BR5-49,,,,,0
All You Ever Do Is Bring Me Down (Track),nan,,,,,0
Redneck Games (Track),Jeff Foxworthy,,,,,0
Long Tall Texan (Track),Lyle Lovett,,,,,0
Hope: Country Music's Quest For A Cure (Single),Vince Gill,,,,,0
Honky Tonkin's What I Do Best (Track),Marty Stuart,,,,,0
The Brickyard Boogie (Track),Steve Wariner,,,,,0
Scotland (Track),Vassar Clements,,,,,0
Rawhide (Track),Ronnie McCoury,,,,,0
Big (Track),Diamond Rio,,,,,0
Strawberry Wine (Track),nan,,,,,0
My Wife Thinks You're Dead (Track),nan,,,,,0
High Lonesome Sound (Track),nan,,,,,0
Believe Me Baby (I Lied) (Track),nan,,,,,0
The Trouble With The Truth (Album),Patty Loveless,,,,,0
High Lonesome Sound (Album),Vince Gill,,,,,0
Gone (Album),Dwight Yoakam,,,,,0
Everybody Knows (Album),Trisha Yearwood,,,,,0
Borderline,nan,,,,,0
The Stanley Tradition - Tribute To A Bluegrass Legacy (Album),nan,,,,,0
The Cold Hard Facts,nan,,,,,0
Red On Blonde (Album),Tim O'Brien,,,,,0
Bluegrass Boy (Album),Peter Rowan,,,,,0
Pianissimo II (Album),Suzanne Ciani,,,,,0
Opium (Album),Ottmar Liebert,,,,,0
Lore (Album),Clannad,,,,,0
Arcanum (Album),Acoustic Alchemy,,,,,0
Ratamacue (Album),Harvey Mason,,,,,0
Joined At The Hip (Album),Bob James,,,,,0
If Four Was One (Album),T.J. Kirk,,,,,0
Between The Lines (Album),Mike Stern,,,,,0
The Main Ingredient (Album),Shirley Horn,,,,,0
Shaking Free (Album),Nnenna Freelon,,,,,0
"Blues, Dues And Love News (Album)",Ernestine Anderson,,,,,0
All For You (Album),Diana Krall,,,,,0
Now Is The Hour (Track),nan,,,,,0
Duke Ellington's Sound Of Love (Track),nan,,,,,0
Diggin' On Dexter (Track),nan,,,,,0
Agua De Beber (Track),nan,,,,,0
The Hardbop Grandpop (Album),Horace Silver,,,,,0
The Child Within (Album),Billy Childs,,,,,0
Quartets: Live At The Village Vanguard (Album),Joe Lovano,,,,,0
Now Is The Hour (Album),Charlie Haden Quartet West,,,,,0
Portraits In Blue (Album),Marcus Roberts,,,,,0
Live In Time (Album),nan,,,,,0
Even Canadians Get The Blues (Album),Rob McConnell,,,,,0
Coming About (Album),nan,,,,,0
The Heart Speaks (Album),Terence Blanchard,,,,,0
My Summertime (Album),Ray Barretto,,,,,0
Medianoche (Album),Don Grolnick,,,,,0
And Then Some! (Album),Steve Berrios,,,,,0
Take Me To Your Leader (Album),Newsboys,,,,,0
Open All Nite (Album),Big Tent Revival,,,,,0
God (Album),Rebecca St. James,,,,,0
Bloom (Album),Audio Adrenaline,,,,,0
The Message (Album),4 Him,,,,,0
Signs Of Life (Album),Steven Curtis Chapman,,,,,0
Shelter (Album),Gary Chapman,,,,,0
Life Love And Other Mysteries (Album),Point Of Grace,,,,,0
There's A Light Guiding Me (Album),Doyle Lawson,,,,,0
Steel Witness (Album),Charlie Daniels,,,,,0
How Great Thou Art (Album),Willie Nelson,,,,,0
Together As One - A Tribute To The Heritage Of Quartet Music (Album),nan,,,,,0
Shake The Devil Off (Album),Dorothy Norwood,,,,,0
New Dawning (Album),Walter Hawkins,,,,,0
Lets Go Back: Live In Chicago (Album),Albertina Walker,,,,,0
Shakin' The House...Live In L.A. (Album),Hezekiah Walker,,,,,0
Love Brought Me Back (Album),Helen Baylor,,,,,0
Live In Washington (Album),Yolanda Adams,,,,,0
Heart And Soul (Album),nan,,,,,0
I'll See You In The Rapture (Album),nan,,,,,0
Gotta Feelin' (Album),nan,,,,,0
All Things Are Possible (Album),nan,,,,,0
A New Thing...Experience The Fullness (Album),nan,,,,,0
Nada Es Igual... (Album),Luis Miguel,,,,,0
En  Pleno Vuelo (Album),Marco Antonio Solis,,,,,0
Emociones (Album),Vikki Carr,,,,,0
Americano (Album),Jose Feliciano,,,,,0
Tony Vega (Album),Tony Vega,,,,,0
Fresco (Album),Jerry Rivera,,,,,0
El Sonero Del Mundo (Album),Oscar D'Leon,,,,,0
Dicen Que... (Album),Albita,,,,,0
DLG (Dark Latin Groove) (Album),DLG (Dark Latin Groove),,,,,0
Vicente Fernandez Y Sus Canciones (Album),Vicente Fernandez,,,,,0
En Vivo...Puro Party Live! (Album),Jaime Y Los Chamacos,,,,,0
Arrancame El Corazon (Album),Ramon Ayala Y Sus Bravos Del Norte,,,,,0
10th Anniversary (Album),Fandango U.S.A.,,,,,0
You're Gonna Miss Me (When I'm Dead And Gone) (Album),nan,,,,,0
Live At The Mint (Album),nan,,,,,0
Found True Love (Album),John Hammond,,,,,0
Come On In This House (Album),Junior Wells,,,,,0
Sad Street (Album),nan,,,,,0
Phantom Blues (Album),Taj Mahal,,,,,0
Long Way Home (Album),"Clarence ""Gatemouth"" Brown",,,,,0
Live! The Real Deal (Album),Buddy Guy,,,,,0
A Man Amongst Men (Album),Bo Diddley,,,,,0
Wild Hog In The Red Brush (Album),John Hartford,,,,,0
Thuthukani Ngoxolo - Let's Develop In Peace (Album),Ladysmith Black Mambazo,,,,,0
The Hobo's Last Ride (Album),Nancy Blake,,,,,0
Intoxicated Spirit (Album),Nusrat Fateh Ali Khan,,,,,0
You? Me? Us? (Album),Richard Thompson,,,,,0
Yonder (Album),Jerry Douglas,,,,,0
Revival (Album),Gillian Welch,,,,,0
Braver Newer World (Album),Jimmie Dale Gilmore,,,,,0
Mr. Cool (Album),Gregory Isaacs,,,,,0
Man With The Fun (Album),nan,,,,,0
Lyrically Potent (Album),Sister Carol,,,,,0
Greetings From Skamania (Album),nan,,,,,0
Tierra Gitana (Album),Gipsy Kings,,,,,0
Tabula Rasa (Album),Béla Fleck,,,,,0
Night Song (Album),Nusrat Fateh Ali Khan,,,,,0
My People (Album),Josef Zawinul,,,,,0
Legacy (Album),Ali Akbar Khan,,,,,0
Songs Of The Polka King Vol. 1 (Album),Frank Yankovic,,,,,0
Putting It All To-Gether (Album),Walter Ostanek,,,,,0
"Music, Music, Music! (Album)",nan,,,,,0
Irresistible You (Album),Lenny Gomulka,,,,,0
Love Songs And Lullabyes For Daddy's Little Dreamer (Album),Tom Wurth,,,,,0
John McCutcheon's Four Seasons: Wintersongs (Album),John McCutcheon,,,,,0
Blanket Full Of Dreams (Album),Cathy Fink,,,,,0
Around The World And Back Again (Album),Tom Chapin,,,,,0
Treasure Island (Robert Louis Stevenson) (Album),Michael York,,,,,0
The Wonderful O (James Thurber) (Album),Melissa Manchester,,,,,0
The Prince And The Pauper (Mark Twain) (Album),Carl Reiner,,,,,0
Jumanji (Chris Van Allsburg) (Album),Robin Williams,,,,,0
The Adventures Of Huckleberry Finn (Album),Garrison Keillor,,,,,0
Harry S Truman: A Journey To Independence (Album),Lauren Bacall,,,,,0
Grow Old Along With Me The Best Is Yet To Be (Album),Edward Asner,,,,,0
Charles Kuralt's America (Album),Charles Kuralt,,,,,0
Stan Freberg Presents The United States Of America Vol. 2 (The Middle Years) (Album),Stan Freberg,,,,,0
The Definitive Biography Of P.D.Q. Bach (Album),Peter Schickele,,,,,0
The Rants (Album),Dennis Miller,,,,,0
What The Hell Happened To Me? (Album),Adam Sandler,,,,,0
Victor/Victoria (Album),nan,,,,,0
Rent (Album),nan,,,,,0
"Bring In 'Da Noise, Bring In 'Da Funk (Album)",nan,,,,,0
A Funny Thing Happened On The Way To The Forum (Album),nan,,,,,0
The Fifth Season (Track),nan,,,,,0
Real McBop (Track),nan,,,,,0
Midnight In Carlotta's Hair (Track),nan,,,,,0
Aaron's Song (Track),nan,,,,,0
Unstrung Heroes,nan,,,,,0
The Star Maker,nan,,,,,0
Get Shorty - Instrumental Tracks,nan,,,,,0
Defile And Lament (From A Time To Kill) (Track),nan,,,,,0
Moonlight (From Sabrina),Alan Bergman,,,,,0
"It Hurts Like Hell (From The Motion Picture \""Waiting To Exhale\"") (Single)",Babyface,,,,,0
"Exhale (Shoop Shoop) ( From The Motion Picture \""Waiting To Exhale\"") (Single)",Babyface,,,,,0
"Count On Me (From The Motion Picture \""Waiting To Exhale\"") (Single)",Babyface,,,,,0
Summer (Track),nan,,,,,0
"Sing, Sing, Sing (Track)",nan,,,,,0
Children Of The Night (Track),nan,,,,,0
Charlie Parker: The Firebird (Medley) (Track),nan,,,,,0
When You Wish Upon A Star (Track),nan,,,,,0
Teach Me Tonight (Track),nan,,,,,0
In The Still Of The Night (Track),nan,,,,,0
Do Nothin' Till You Hear From Me (Track),nan,,,,,0
Set The Twilight Reeling (Album),nan,,,,,0
Miracle Of Science (Album),nan,,,,,0
East Of The Sun: The West Coast Sessions (Album),nan,,,,,0
Aenima (Album),nan,,,,,0
The Man From Ipanema (Album),nan,,,,,0
The Complete Reprise Studio Recordings (Album),nan,,,,,0
New Adventures In Hi-Fi (Album),nan,,,,,0
"Blues, Boogie And Bop: The 1940s Mercury Sessions (Album)",nan,,,,,0
The Mel Tormé Collection 1944 - 1985,nan,,,,,0
The Complete Recordings Vol. 5: The Final Chapter (Album),nan,,,,,0
The Complete Capitol Singles Collection (Album),nan,,,,,0
Mean Old World - The Blues From 1940 To 1994 (Album),nan,,,,,0
The Mercury Blues 'n' Rhythm Story 1945 - 1955 (Album),nan,,,,,0
The Mel Torme Collection 1944 - 1985 (Album),nan,,,,,0
The Complete Reprise Studio Recordings (Album),nan,,,,,0
Fritz Kreisler: The Complete RCA Recordings (Album),nan,,,,,0
Oceano (Album),nan,,,,,0
Tambu (Album),nan,,,,,0
Stardust (Album),nan,,,,,0
Peace Beyond Passion (Album),nan,,,,,0
Don Was (producer),nan,,,,,0
Brendan O'Brien (producer),nan,,,,,0
Don Gehman (producer),nan,,,,,0
David Foster (producer),nan,,,,,0
"Tchaikovsky: 1812 Overture (With Chorus); Moscow Coronation Cantata, Etc. (Album)",nan,,,,,0
"Stravinsky: The Song Of The Nightingale; The Firebird Suite, Etc. (Album)",nan,,,,,0
Bartók: The Three Piano Concertos,nan,,,,,0
"Barber: Violin Concerto; Cello Concerto, Etc. (Album)",nan,,,,,0
Gary Schultz,nan,,,,,0
Martin Sauer,nan,,,,,0
James Mallinson,nan,,,,,0
Manfred Eicher,nan,,,,,0
Prokofiev: Violin Concerto Nos. 1 And 2; Sonata For Solo Violin (Album),nan,,,,,0
"Opera Arias (Works Of Mozart, Wagner, Borodin, Etc.) (Album)",nan,,,,,0
"Copland: Dance Symphony; Short Symphony; Organ Symphony, Etc. (Album)",nan,,,,,0
Bartók: The Three Piano Concertos,nan,,,,,0
"Bartók: The Miraculous Mandarin; Music For Strings, Percussion And Celesta",nan,,,,,0
"Shostakovich: Symphony No. 7 \""Leningrad\"" (Album)",nan,,,,,0
"Messiaen: Et Exspecto Resurrectionem Mortuorum; Chronochromie, Etc. (Album)",nan,,,,,0
Lutoslawski: Symphony No. 2 (Track),nan,,,,,0
"Bartók: The Miraculous Mandarin; Music For Strings, Percussion And Celesta",nan,,,,,0
Weber: Der Freischutz (Album),nan,,,,,0
Kunzen: Holger Danske (Album),nan,,,,,0
Gluck: Orphee Et Eurydice (Album),nan,,,,,0
Dallapiccola: Il Prigioniero (Album),nan,,,,,0
Schubert: Mass In E Flat (Album),nan,,,,,0
Mozart: Requiem (Track),nan,,,,,0
Danny Boy - Songs And Dancing Ballads By Percy Grainger (Album),nan,,,,,0
"Bach: Complete Cantatas, Vol. 1 (Der Herr Denket An Uns; Gott Ist Mein Konig, Etc.) (Album)",nan,,,,,0
Shostakovich: Cello Concertos Nos. 1 And 2 (Album),nan,,,,,0
Schoenberg: Piano Concerto (Track),nan,,,,,0
Prokofiev: Concerto For Violin And Orchestra No. 2 (Album),nan,,,,,0
Adams: Violin Concerto (Track),nan,,,,,0
"Wuorinen: Third Piano Sonata; Bagatelle, Etc./ Feldman: Palais De Mari (Album)",nan,,,,,0
"Schumann: Kinderszenen; Kreisleriana, Etc. (Album)",nan,,,,,0
Schumann: Fantasy/ Liszt: Transcendental Etudes (Album),nan,,,,,0
"Prokofiev: Piano Sons. Nos. 2, 3, 5 And 9 (Album)",nan,,,,,0
"Schumann: Piano Quintet; Piano Quartet, Etc. (Album)",nan,,,,,0
"Brahms: Liebeslieder-Walzer, Op. 52/ Neue Liebeslieder-Walzer, Op. 65 (Album)",nan,,,,,0
"Brahms: Cello Sons. Nos. 1 And 2/ Schumann: 5 Stucke Im Volkston, Op. 102, Etc. (Album)",nan,,,,,0
"Beethoven: Violin Sonatas Nos. 9 \""Kreutzer\"" And 10 (Album)",nan,,,,,0
Vivaldi: Concerti Per Molti Istromenti (Album),nan,,,,,0
"Shostakovich: Written With The Heart's Blood (Chamber Symphony For Strings, Op. 110A; Two Pieces For String Octet, Op. 11, Etc. (Album)",nan,,,,,0
Matthews: Suns Dance (Track),nan,,,,,0
"Hommage A Piazzolla (Milonga En Re; Vardarito; Oblivion, Etc.) (Album)",nan,,,,,0
"Wings In The Night - Swedish Songs (Works Of Peterson-berger; Von Koch, Etc.) (Album)",nan,,,,,0
"Where Shall I Fly - Handel And Mozart Arias (Voi Che Sapete; Ombra Mai Fu, Etc.) (Album)",nan,,,,,0
"Visions Of Love - A Collection Of Mozart Arias (Giunse Alfin II Momento...Deh, Vieni; Ruhe Sanft, Etc.) (Album)",nan,,,,,0
"Faure: L'Horizon Chimerique (Dans La Foret De Septembre; La Bonne Chanson, Op. 61, Etc.) (Album)",nan,,,,,0
Britten: Phaedra (Track),nan,,,,,0
Schuller: Four Soundscapes (Track),nan,,,,,0
Rautavaara: Angel Of Light (Track),nan,,,,,0
Matthews: Fourth Sonata (Track),nan,,,,,0
Adams: Violin Concerto (Track),nan,,,,,0
Walking Contradiction,Green Day,,,,,0
"Tonight, Tonight (Video)",nan,,,,,0
Ironic (Video),Alanis Morissette,,,,,0
Earth Song (Video),Michael Jackson,,,,,0
Satie And Suzanne (Video),Reinbert de Leeuw,,,,,0
Live From London (Video),Bon Jovi,,,,,0
Farewell - Live From The Universal Amphitheatre (Video),Oingo Boingo,,,,,0
Blood Brothers (Video),nan,,,,,0
Kiss From A Rose,Seal,,,,,1
Jagged Little Pill,Alanis Morissette,,,,,1
Kiss From A Rose,nan,,,,,1
Hootie & The Blowfish,nan,,,,,1
"No More \""I Love You's\""",Annie Lennox,,,,,1
Kiss From A Rose,Seal,,,,,1
Let Her Cry,nan,,,,,1
Have I Told You Lately That I Love You?,Van Morrison,,,,,1
Mariachi Suite,Los Lobos,,,,,1
Turbulent Indigo,Joni Mitchell,,,,,1
Duets II,Frank Sinatra,,,,,1
You Oughta Know,Alanis Morissette,,,,,1
You Don't Know How It Feels,Tom Petty,,,,,1
Run-Around,Blues Traveler,,,,,1
Spin The Black Circle,Pearl Jam,,,,,1
Happiness In Slavery,Nine Inch Nails,,,,,1
Jessica,nan,,,,,1
You Oughta Know,nan,,,,,1
Jagged Little Pill,Alanis Morissette,,,,,1
MTV Unplugged In New York,Nirvana,,,,,1
I Apologize,Anita Baker,,,,,1
For Your Love,Stevie Wonder,,,,,1
Creep,TLC,,,,,1
For Your Love,nan,,,,,1
Crazysexycool,TLC,,,,,1
Gangsta's Paradise,Coolio,,,,,1
I'll Be There For You/You're All I Need To Get By,Method Man,,,,,1
Poverty's Paradise,nan,,,,,1
"Baby, Now That I've Found You",Alison Krauss,,,,,1
Go Rest High On That Mountain,Vince Gill,,,,,1
Here Comes The Rain,nan,,,,,1
Somewhere In The Vicinity Of The Heart,Shenandoah,,,,,1
Hightower,Asleep At The Wheel,,,,,1
Go Rest High On That Mountain,nan,,,,,1
The Woman In Me,Shania Twain,,,,,1
Unleashed,nan,,,,,1
Forest,George Winston,,,,,1
We Live Here,Pat Metheny Group,,,,,1
An Evening With Lena Horne,Lena Horne,,,,,1
Impressions,nan,,,,,1
Infinity,McCoy Tyner Trio,,,,,1
All Blues,nan,,,,,1
Antonio Brasileiro,Jobim,,,,,1
Lesson Of Love,Ashley Cleveland,,,,,1
I'll Lead You Home,Michael W. Smith,,,,,1
Amazing Grace - A Country Salute To Gospel,nan,,,,,1
Shirley Caesar Live - He Will Come,Shirley Caesar,,,,,1
Alone In His Presence,CeCe Winans,,,,,1
Praise Him - Live!,nan,,,,,1
Amor,Jon Secada,,,,,1
Abriendo Puertas,Gloria Estefan,,,,,1
Flaco Jimenez,Flaco Jimenez,,,,,1
Chill Out,John Lee Hooker,,,,,1
Slippin' In,Buddy Guy,,,,,1
South Coast,Ramblin' Jack Elliott,,,,,1
Wrecking Ball,Emmylou Harris,,,,,1
Boombastic,Shaggy,,,,,1
Boheme,Deep Forest,,,,,1
I Love To Polka,Jimmy Sturr,,,,,1
Sleepy Time Lullabys,Barbara Bailey Hutchison,,,,,1
Prokofiev: Peter And The Wolf,Patrick Stewart,,,,,1
Phenomenal Woman,Maya Angelou,,,,,1
Crank Calls,Jonathan Winters,,,,,1
Smokey Joe's Cafe - The Songs Of Leiber & Stoller,nan,,,,,1
A View From The Side,nan,,,,,1
Crimson Tide,nan,,,,,1
Colors Of The Wind (From Pocahontas),Alan Menken,,,,,1
Lament,nan,,,,,1
I Get A Kick Out Of You,nan,,,,,1
Turbulent Indigo,nan,,,,,1
Civilization Phaze III,nan,,,,,1
"The Complete Stax/Volt Soul Singles, Vol. 3: 1972-1975",nan,,,,,1
The Heifetz Collection,nan,,,,,1
Wildflowers,nan,,,,,1
Babyface,nan,,,,,1
"Bartók: Concerto For Orchestra; \""Kossuth\"" - Symphonic Poem",nan,,,,,1
Steven Epstein,nan,,,,,1
Debussy: La Mer; Nocturnes; Jeux,nan,,,,,1
Debussy: La Mer,nan,,,,,1
Berlioz: Les Troyens,nan,,,,,1
Brahms: Ein Deutsches Requiem,nan,,,,,1
"The American Album - Works Of Bernstein, Barber, Foss",nan,,,,,1
Schubert: Piano Sonatas (B Flat Major And A Major),nan,,,,,1
Brahms/Beethoven/Mozart: Clarinet Trios,nan,,,,,1
The Echoing Air - The Music Of Henry Purcell,nan,,,,,1
Messiaen: Concert A Quatre,nan,,,,,1
Scream,Michael Jackson,,,,,1
Secret World Live,Peter Gabriel,,,,,1
Waterfalls (Single),TLC,,,,,0
One Sweet Day (Single),Mariah Carey,,,,,0
One Of Us (Single),Joan Osborne,,,,,0
Gangsta's Paradise (Single),Coolio,,,,,0
Vitalogy (Album),Pearl Jam,,,,,0
Relish (Album),Joan Osborne,,,,,0
"History Past, Present And Future Book I (Album)",Michael Jackson,,,,,0
Daydream (Album),Mariah Carey,,,,,0
You Oughta Know (Track),nan,,,,,0
You Are Not Alone (Single),nan,,,,,0
One Of Us (Single),nan,,,,,0
I Can Love You Like That (Single),nan,,,,,0
Brandy,nan,,,,,0
Alanis Morissette,nan,,,,,0
Joan Osborne,nan,,,,,0
Shania Twain,nan,,,,,0
You Got It (Single),Bonnie Raitt,,,,,0
One Of Us (Single),Joan Osborne,,,,,0
I Know (Single),Dionne Farris,,,,,0
Fantasy (Single),Mariah Carey,,,,,0
Colors Of The Wind,Vanessa Williams,,,,,0
You Are Not Alone (Single),Michael Jackson,,,,,0
When We Dance (Single),Sting,,,,,0
Have You Ever Really Loved A Woman? (Single),Bryan Adams,,,,,0
Believe (Single),Elton John,,,,,0
Waterfalls (Single),TLC,,,,,0
Love Will Keep Us Alive (Track),Eagles,,,,,0
I'll Be There For You (Theme From Friends) (Single),nan,,,,,0
I Can Love You Like That (Single),All-4-One,,,,,0
When You Love Someone (Single),Anita Baker,,,,,0
Someone To Love (Single),Jon B.,,,,,0
Scream (Single),Michael Jackson,,,,,0
One Sweet Day (Single),Mariah Carey,,,,,0
Yesterday (Track),Dave Grusin,,,,,0
Song B (Single),Bruce Hornsby,,,,,0
In Memory Of Elizabeth Reed (Track),nan,,,,,0
Have Yourself A Merry Little Christmas (Track),Kenny G,,,,,0
Medusa (Album),Annie Lennox,,,,,0
Hell Freezes Over (Album),Eagles,,,,,0
Daydream (Album),Mariah Carey,,,,,0
Bedtime Stories (Album),Madonna,,,,,0
