Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
"It's A Man's, Man's, Man's World - Single Version / Mono",James Brown,The 50th Anniversary Collection,2003-01-01,56.0,166693.0,0
Spanish Harlem,King Curtis,That Lovin' Feeling (Mono),1966,9.0,166426.0,0
I'm Your Puppet (Single),Bobby Purify,,,,,0
"Hold On, I'm Comin' (Single)",nan,,,,,0
Cool Jerk (Single),nan,,,,,0
Violets Of Dawn,The Mitchell Trio,Violets Of Dawn,1965-01-01,3.0,144240.0,0
Sound Of The Sitar,Ravi Shankar,,,,,0
Reflections In A Crystal Wind,Mimi And Richard Farina,The Complete Vanguard Recordings,2001-01-01,13.0,213902.0,0
Cirrus - Oliver Smith Late Night Remix,Oliver Smith,Cirrus,2008-12-15,3.0,398280.0,0
Prologue Leadbelly,Leadbelly Calls,Talking To Huddie Ledbetter,2020-11-13,0.0,156253.0,0
Hurry Sundown,nan,,,,,0
God Bless The Grass,Pete Seeger,God Bless The Grass,1965,12.0,121173.0,0
The Oak Ridge Boys At Their Best,nan,,,,,0
Southland Songs That Lift The Heart (Album),George Beverly Shea,,,,,0
How Big is God,The Blackwood Brothers Quartet,How Big Is God,1966,1.0,151853.0,0
Connie Smith Sings Great Sacred Songs (Album),Connie Smith,,,,,0
Bigger Is Better,Fancy Nancy Splendiferous Original Cast,Fancy Nancy Splendiferous Christmas (Original Cast Album),2015-10-28,0.0,172020.0,0
There Goes My Everything,Jack Greene,20 All Time Greatest Hits,2005,36.0,142880.0,0
I'm A Nut,LeRoy Pullins,,,,,0
Don’t Touch Me,Jeannie Seely,20 All Time Greatest Hits,2005,8.0,190026.0,0
Distant Drums,Jim Reeves,Distant Drums,1966,27.0,170440.0,0
Would You Hold It Against Me (Single),Dottie West,,,,,0
Evil On Your Mind,Jan Howard,Jan Howard: Stars of the Grand Ole Opry,1981,13.0,144848.0,0
Don't Come Home A Drinkin',Loretta Lynn,,,,,0
Ain't Had No Loving,Connie Smith,,,,,0
There Goes My Everything (Single),Jack Greene,,,,,0
Just Between You And Me (Single),Charley Pride,,,,,0
Distant Drums (Single),Jim Reeves,,,,,0
Almost Persuaded #2 (Single),Ben Colder,,,,,0
There Goes My Everything (Single),nan,,,,,0
The Streets of Baltimore,Nanci Griffith,Other Voices Too ( A Trip Back To Bountiful),1998-07-17,6.0,157386.0,0
Husbands And Wives (Single),nan,,,,,0
Don't Touch Me,nan,,,,,0
Michelle (Single),nan,,,,,0
Born Free,Nancy Wilson,The Very Best Of Nancy Wilson: The Capitol Recordings 1960-1976,2007-06-18,0.0,129120.0,0
Batman Theme (Album),nan,,,,,0
2 Arabesques (arr. N. Gotz): Arabesque No. 2 in G Major (arr. for saxophone and piano),Nandor Gotz,"Debussy / Satie / Ravel: Transcriptions for Saxophone, Clarinet and Piano",2014-07-15,1.0,177786.0,0
These Boots Are Made for Walkin',Nancy Sinatra,Start Walkin' 1965-1976,2021-02-05,63.0,166133.0,0
If He Walked Into My Life,Nancy Wilson,Just For Now,1967-01-01,1.0,230270.0,0
Good Vibrations (Single),nan,,,,,0
Goin' Out Of My Head,Nancy Wilson,A Touch Of Today,1966-01-01,7.0,132173.0,0
Eleanor Rigby,Nana Mouskouri,Nana Mouskouri sings The Beatles,2022-03-18,14.0,253906.0,0
The Last Word In Lonesome Is Me,nan,,,,,0
Presenting Thad Jones - Mel Lewis And The Jazz Orchestra,nan,,,,,0
Joe Williams And Thad Jones - Mel Lewis And The Jazz Orchestra,nan,,,,,0
Arabesque (Album),nan,,,,,0
Vivaldi: Gloria In D (Album),nan,,,,,0
Varese: Arcana (Album),nan,,,,,0
Mahler: Symphony No. 6 In A Minor (Album),nan,,,,,0
Ives: Symphony No. 1 In D Minor (Album),nan,,,,,0
What Now My Love (Album),nan,,,,,0
Turn! Turn! Turn! (Album),nan,,,,,0
The Time Machine (Album),nan,,,,,0
Sammy Davis Jr. Sings - Laurindo Almeida Plays (Album),nan,,,,,0
Guantanamera (Album),nan,,,,,0
Blonde On Blonde (Album),nan,,,,,0
Talk That Talk (Album),nan,,,,,0
Stan Kenton Conducts The Los Angeles Neophonic Orchestra (Album),nan,,,,,0
Ives: Symphony No. 1 In D Minor (Album),nan,,,,,0
Color Me Barbra (Album),nan,,,,,0
Charlie Byrd Christmas Carols For Solo Guitar (Album),nan,,,,,0
Baroque Fanfares And Sonatas For Brass (Album),nan,,,,,0
Wagner: Die Walkuere (Album),nan,,,,,0
Presenting Montserrat Caballe (Bellini And Donizetti Arias) (Album),nan,,,,,0
Opening Nights At The Met (Album),nan,,,,,0
Mahler: Symphony No. 6 In A Minor (Album),nan,,,,,0
Mahler: Symphony No. 10 (Album),nan,,,,,0
Henze: Symphonies (1 Thru 5) (Album),nan,,,,,0
Handel: Messiah (Album),nan,,,,,0
Aaron Copland Conducts (Album),nan,,,,,0
"Varese: Arcana/Martin: Concerto For Seven Wind Instruments, Timpani, Percussion And String Orchestra (Album)",nan,,,,,0
Ravel: Daphnis And Chloe (Album),nan,,,,,0
Mahler: Symphony No. 10 (Album),nan,,,,,0
Ives: Symphony No. 1 In D Minor (Album),nan,,,,,0
Ives: Fourth Of July (Album),nan,,,,,0
Boulez: Le Soleil Des Eaux/Messiaen: Chronochromie/Koechlin: Les Bandar-Log (Album),nan,,,,,0
Bartók: Concerto For Orchestra,nan,,,,,0
Schubert: Quintet In C Major (Album),nan,,,,,0
"Prokofiev: Sonata For Cello And Piano, Op. 119/Chopin: Sonata In G Minor For Violin And Piano, Op. 65 (Album)",nan,,,,,0
Mozart: The Six Quintets For String Quartet And Viola (Album),nan,,,,,0
Haydn: Quartets (Op.33) (Album),nan,,,,,0
Franck: Sonata In A Major For Violin And Piano/Debussy: Sonata In G Minor For Violin And Piano (Album),nan,,,,,0
"Beethoven: Trio No. 6 In B Flat, Op. 97 (\""Archduke\"") (Album)",nan,,,,,0
"Arensky: Trio In D Minor For Violin, Cello And Piano/ Martinu: Duo For Violin And Cello (Album)",nan,,,,,0
"Rubinstein And Chopin (Bolero, Tarentelle, Fantasie in F Minor, Barcarolle, Bercuse And 3 Nouvelles Etudes) (Album)",nan,,,,,0
Rodrigo: Concierto De Aranjuez For Guitar And Orchestra/ Castelnuovo - Tedesco: Concerto In D Major For Guitar (Album),nan,,,,,0
Prokofiev: Piano Concerto No. 1 In D Flat Major For Piano/ Concerto No. 2 In G Minor For Piano (Album),nan,,,,,0
Operatic Liszt (Album),nan,,,,,0
Elgar: Concerto For Violin (Album),nan,,,,,0
Dvorák: Violin Concerto In A Minor,nan,,,,,0
Chopin: Nocturnes (Album),nan,,,,,0
Wagner: Lohengrin (Album),nan,,,,,0
Puccini: Turandot (Album),nan,,,,,0
Copland: The Tender Land (Album),nan,,,,,0
Bartók: Bluebeard's Castle,nan,,,,,0
Handel: Messiah (Album),nan,,,,,0
Verdi: Requiem (Album),nan,,,,,0
Vaughan Williams: Hodie (Album),nan,,,,,0
Orff: Carmina Burana (Album),nan,,,,,0
Bless This House (Album),nan,,,,,0
Beethoven: Missa Solemnis In D Major (Album),nan,,,,,0
Strauss: Four Last Songs (Album),nan,,,,,0
Schumann: Dichterliebe (Album),nan,,,,,0
Presenting Montserrat Caballe (Album),nan,,,,,0
Mahler: The Youth's Magic Horn (Das Knaben Wunderhorn) (Album),nan,,,,,0
Mahler: Symphony No. 4 In G Major (Album),nan,,,,,0
A Taste Of Honey,Herb Alpert & The Tijuana Brass,Whipped Cream & Other Delights,1965-04-01,47.0,163746.0,1
The September Of My Years,Frank Sinatra,September Of My Years (Expanded Edition),1965-08,24.0,195480.0,1
Horowitz At Carnegie Hall - An Historic Return,nan,,,,,1
"The Shadow Of Your Smile (Love Theme From \""The Sandpiper\"")",nan,,,,,1
"Introduction by David Kapralik (Columbia Records) / My Name Is Barbara - Live at the Bon Soir, Greenwich Village, NYC - Nov. 5, 1962",Barbra Streisand,Live At The Bon Soir,2022-11-04,21.0,121425.0,1
It Was A Very Good Year,Frank Sinatra,September Of My Years (Expanded Edition),1965-08,54.0,267240.0,1
A Taste Of Honey,Herb Alpert & The Tijuana Brass,Whipped Cream & Other Delights,1965-04-01,47.0,163746.0,1
We Dig Mancini,nan,,,,,1
Anyone For Mozart?,nan,,,,,1
"La Sombra de Tu Sonrisa (Love Theme from ""The Sandpiper"")",Nancy Ames,Latin Pulse,1966,3.0,169653.0,1
On A Clear Day,nan,,,,,1
Why Is There Air?,Bill Cosby,,,,,1
John F. Kennedy - As We Remember Him,nan,,,,,1
Tom Jones,nan,,,,,1
"Dr. Seuss Presents \""Fox In Sox\"" And \""Green Eggs And Ham\""",Marvin Miller,,,,,1
September Of My Years,nan,,,,,1
"The \""In\"" Crowd",nan,,,,,1
Ellington '66 - Remastered,Duke Ellington Orchestra,Duke Ellington: The Reprise Studio Recordings,1976,0.0,153466.0,1
Jazz Suite On The Mass Texts,nan,,,,,1
A Taste of Honey,Nana Rashid,Sorrow in Sunlight,2016-11-18,1.0,259141.0,1
It Was A Very Good Year,nan,,,,,1
King Of The Road,Roger Miller,Golden Hits,1965-01-01,60.0,147306.0,1
I Know a Place,Petula Clark,The Ultimate Petula Clark,2003-04-11,29.0,163373.0,1
King Of The Road,Roger Miller,Golden Hits,1965-01-01,60.0,147306.0,1
Flowers on the Wall,Nancy Sinatra,Boots,2021-09-17,27.0,161306.0,1
Papa's Got A Brand New Bag,James Brown,Star Time,1991-01-01,51.0,128173.0,1
My Angel (Malaika),Harry Belafonte,An Evening With Belafonte/Makeba,1965-05-19,34.0,195120.0,1
Southland Favorites,George Beverly Shea,,,,,1
King Of The Road,Roger Miller,Golden Hits,1965-01-01,60.0,147306.0,1
The Return Of Roger Miller,Roger Miller,,,,,1
Queen Of The House,Jody Miller,Queen Of The House,1965-01-01,34.0,139323.0,1
King Of The Road,Roger Miller,Golden Hits,1965-01-01,60.0,147306.0,1
The King of the Arbuckle Ballroom,Nancy Cook,Road By Road,1999-01-01,0.0,193813.0,1
The Statler Brothers,nan,,,,,1
A Taste of Honey,Nana Rashid,Sorrow in Sunlight,2016-11-18,1.0,259141.0,1
Horowitz At Carnegie Hall - An Historic Return,nan,,,,,1
Jazz Suite On The Mass Texts,nan,,,,,1
Bartók: Concerto No. 2 For Violin/Stravinsky: Concerto For Violin,nan,,,,,1
Ives: Symphony No. 4,nan,,,,,1
Bartók: The Six String Quartets - Nos. 1-6,nan,,,,,1
Beethoven: Piano Concerto No. 4 In G,nan,,,,,1
Horowitz At Carnegie Hall - An Historic Return,nan,,,,,1
Berg: Wozzeck,nan,,,,,1
Stravinsky: Symphony Of Psalms/Poulenc: Gloria,nan,,,,,1
"Strauss: Salome (Dance Of The Seven Veils, Interlude, Final Scene)/The Egyptian Helen (Awakening Scene)",nan,,,,,1
Ives: Symphony No. 4,nan,,,,,1
,nan,,,,,1
Yesterday (Single),nan,,,,,0
"The Shadow Of Your Smile (Love Theme From \""The Sandpiper\"") (Single)",Tony Bennett,,,,,0
"The \""In\"" Crowd (Single)",nan,,,,,0
King Of The Road - Single Version,Roger Miller,Oldies 101,2009-01-01,10.0,148746.0,0
Whipped Cream And Other Delights (Album),Herb Alpert,,,,,0
The Sound Of Music (Motion Picture Soundtrack) (Album),Julie Andrews,,,,,0
My World (Album),Eddy Arnold,,,,,0
My Name Is Barbra (Album),Barbra Streisand,,,,,0
White Noise Help You Sleep and Rest,The Noise Nannies,Rest Easy with White Noise,2023-02-24,0.0,84457.0,0
"Strauss: Salome (Dance Of The Seven Veils, Interlude And Final Scene)/The Egyptian Helen (Awakening Scene) (Album)",nan,,,,,0
Ives: Symphony No. 4 (Album),nan,,,,,0
"Chopin: 8 Polonaises, 4 Impomptus (Andante Spianato, Grand Polonaise, Polonaises 1 And 7, Fantasie-Impromptu) (Album)",nan,,,,,0
Berg: Wozzeck (Album),nan,,,,,0
Yesterday (Single),nan,,,,,0
September Of My Years,nan,,,,,0
The King of the Arbuckle Ballroom,Nancy Cook,Road By Road,1999-01-01,0.0,193813.0,0
I Will Wait For You - Theme From The Umbrellas Of Cherbourg,nan,,,,,0
What The World Needs Now Is Love,Jackie DeShannon,The Complete Singles Vol. 2 (1964-1967),2013-01-01,2.0,184840.0,0
The Girl From Ipanema - Japanese Version,Astrud Gilberto,Gilberto Golden Japanese Album,1970-03-10,9.0,196320.0,0
Gentle Is My Love (Album),Nancy Wilson,,,,,0
Downtown (Album),Petula Clark,,,,,0
Yesterday (Single),Paul McCartney,,,,,0
"The Shadow Of Your Smile (Love Theme From \""The Sandpiper\"") (Single)",Tony Bennett,,,,,0
King Of The Road - Single Version,Roger Miller,Oldies 101,2009-01-01,10.0,148746.0,0
Baby The Rain Must Fall (Album),Glenn Yarbrough,,,,,0
Yakety Axe,Chet Atkins,The Essential Chet Atkins,2007-07-16,34.0,123240.0,0
A Walk In The Black Forest,Horst Jankowski,The Genius Of Jankowski!,1964-03-20,41.0,169680.0,0
The Sweetheart Tree,Henry Mancini,The Great Race,2014-12-09,17.0,116920.0,0
Girl Talk (Album),Neal Hefti,,,,,0
You Were On My Mind,We Five,You Were On My Mind,2010-01-01,41.0,155960.0,0
"Mrs. Brown, You've Got A Lovely Daughter",Herman's Hermits,Herman's Hermits Retrospective,1966-01-01,34.0,167480.0,0
White Noise Help You Sleep and Rest,The Noise Nannies,Rest Easy with White Noise,2023-02-24,0.0,84457.0,0
Flowers on the Wall,Nancy Sinatra,Boots,2021-09-17,27.0,161306.0,0
The Robert Shaw Chorale And Orchestra On Broadway (Album),nan,,,,,0
Jazz Suite On The Mass Texts,Paul Horn,,,,,0
Dear Heart And Other Songs About Love (Album),Henry Mancini,,,,,0
Chim Chim Cher-ee And Other Happy Songs,nan,,,,,0
Zorba The Greek (Motion Picture) (Album),nan,,,,,0
The Umbrellas of Cherbourg (Les Parapluies de Cherbourg),Nancy 3. Hoffman,Rainy Daze,2007-06-05,0.0,259746.0,0
The Man From U.N.C.L.E. (Television Show) (Album),nan,,,,,0
Help! (Motion Picture) (Album),nan,,,,,0
Half A Sixpence (Album),nan,,,,,0
Do I Hear A Waltz? (Album),nan,,,,,0
Baker Street (Album),nan,,,,,0
Bajour (Album),nan,,,,,0
You Don't Have To Be Jewish (Album),nan,,,,,0
Welcome To The L.B.J. Ranch (Album),Alen Robin,,,,,0
Them Cotton Pickin' Days Is Over (Recorded Live At The Hungry I) (Album),Godfrey Cambridge,,,,,0
Mom Always Liked You Best (Album),nan,,,,,0
The Voice Of The Uncommon Man (Album),nan,,,,,0
The Brontes (Album),Margaret Webster,,,,,0
Shakespeare: Much Ado About Nothing (Album),National Theatre Of Great Britain,,,,,0
A Time To Keep: 1964,Chet Huntley,,,,,0
A Personal Choice (Album),Alec Guinness,,,,,0
The Byrds,nan,,,,,0
Glenn Yarbrough,nan,,,,,0
Horst Jankowski,nan,,,,,0
Herman's Hermits,nan,,,,,0
Sonny And Cher,nan,,,,,0
Marilyn Maye,nan,,,,,0
Winnie The Pooh And The Honey Tree (Album),Sterling Holloway,,,,,0
Supercalifragelistic Expialidocius,nan,,,,,0
Patrick Muldoon And His Magic Balloon (Album),Carmel Quinn,,,,,0
"Love Songs For Children: \""A\"" You're Adorable",Diahann Carroll,,,,,0
The Voice Of The Uncommon Man (Album),nan,,,,,0
Grand Terrace Band (Album),nan,,,,,0
Father And Son - Hank Williams Sr. And Hank Williams Jr. (Album),nan,,,,,0
Berg: Wozzeck (Album),nan,,,,,0
Trio '65 (Album),nan,,,,,0
Battle Hymn of the Republic,Clark Terry and Bobby Brookmeyer,The Power Of Positive Swinging,1991-07-01,1.0,214099.0,0
Soul Sauce,Cal Tjader,Verve Jazz Masters 39,1994-01-01,36.0,146706.0,0
Soft Samba (Single),nan,,,,,0
Glad to Be Unhappy,Paul Desmond,Glad To Be Unhappy,1965-01-01,28.0,344080.0,0
Cycle,The Paul Horn Quintet,Cycle,1965-01-01,0.0,315280.0,0
"A Love Supreme, Pt. I – Acknowledgement",John Coltrane,A Love Supreme,1965-02,48.0,462866.0,0
Mickey's Flight,Stan Getz,Plays Music From The Soundtrack Of Mickey One,1998-01-01,0.0,324000.0,0
"Love Theme From \""The Sandpiper\"" (Album)",Dizzy Gillespie,,,,,0
Kenny Burrell/Guitar Forms,Kenny Burrell,,,,,0
Jazz Suite On The Mass Texts,Paul Horn,,,,,0
Insight,Rod Levitt,,,,,0
Bumpin' On Sunset,Wes Montgomery,Tequila (Expanded Edition),1966-12-03,42.0,289000.0,0
Virgin Islands Suite,nan,,,,,0
Mickey One (Single),nan,,,,,0
Canadiana Suite (Album),nan,,,,,0
Bumpin',nan,,,,,0
A Love Supreme,nan,,,,,0
Walk In The Black Forest (Single),nan,,,,,0
The Shadow Of Your Smile (Single),nan,,,,,0
Mission To Moscow (Single),nan,,,,,0
Girl Talk (Single),nan,,,,,0
A Hard Day's Night (Single),nan,,,,,0
Yesterday (Single),nan,,,,,0
What The World Needs Now Is Love (Single),nan,,,,,0
It's Not Unusual (Single),nan,,,,,0
He Touched Me (Single),nan,,,,,0
Greensleeves (Single),nan,,,,,0
Everything I've Got (Single),nan,,,,,0
Not a Single Day Goes By (Live),Nancy Fox,Live at the Village Gate,2020-06-01,0.0,335493.0,0
Yesterday (Single),nan,,,,,0
What The World Needs Now Is Love,Jackie DeShannon,The Complete Singles Vol. 2 (1964-1967),2013-01-01,2.0,184840.0,0
It's Not Unusual (Single),Tom Jones,,,,,0
Baby The Rain Must Fall (Single),Glenn Yarbrough,,,,,0
What The World Needs Now Is Love,Jackie DeShannon,The Complete Singles Vol. 2 (1964-1967),2013-01-01,2.0,184840.0,0
"Sunshine, Lollipops And Rainbows - Single Version",Lesley Gore,20th Century Masters: The Millennium Collection: Best Of Lesley Gore,2000-01-01,28.0,97360.0,0
Rescue Me,Fontella Bass,The New Look,1966-01-01,65.0,171026.0,0
"Baby, I'm Yours",Barbara Lewis,The Complete Atlantic Singles,2012,4.0,151880.0,0
Yesterday (Single),Paul McCartney,,,,,0
What's New Pussycat (Single),Tom Jones,,,,,0
Heartaches By The Number (Single),Johnny Tillotson,,,,,0
1-2-3 (Single),Len Barry,,,,,0
Stop In The Name Of Love (Single),nan,,,,,0
Wooly Bully (Single),nan,,,,,0
Mrs. Brown You've Got a Lovely Daughter,Herman's Hermits Starring Peter Noone,Mrs. Brown You've Got a Lovely Daughter - Single,2012-04-30,0.0,184492.0,0
White Noise Help You Sleep and Rest,The Noise Nannies,Rest Easy with White Noise,2023-02-24,0.0,84457.0,0
Shotgun,Nanay Mo,Nanay Mo,2016,0.0,264862.0,0
Shake,Sam Cooke,30 Greatest Hits: Portrait of a Legend 1951-1964,2003-06-17,29.0,173613.0,0
Put Your Head On My Shoulder,Nancy Sinatra,Bubblegum Girl Volume 2,2005-12-19,19.0,176160.0,0
In the Midnight Hour,Wilson Pickett,In the Midnight Hour,1965,64.0,157160.0,0
There But For Fortune,Joan Baez,The Best Of Joan Baez,1997-01-01,29.0,196000.0,0
The Womenfolk At The Hungry I,nan,,,,,0
Strangers And Cousins,Pete Seeger,,,,,0
Roscoe Holcomb: The High Lonesome Sound,Roscoe Holcomb,,,,,0
Makeba Sings (Album),Miriam Makeba,,,,,0
A Song Will Rise,nan,,,,,0
What a Wonderful Time!,Happy Heads NANIYORI,Happy Heads NANIYORI 3,2022-09-28,1.0,226840.0,0
"Something Old, Something New (Album)",Blackwood Brothers,,,,,0
Let Me Walk With Thee,Tennessee Ernie Ford,,,,,0
Just Keep On Singing,Marian Anderson,,,,,0
How Great Thou Art (Album),Kate Smith,,,,,0
Bos Ashton's Songs Of Living Faith,nan,,,,,0
All Day Sing And Dinner On The Ground,Statesmen Quartet,,,,,0
Yakety Axe (Single),Chet Atkins,,,,,0
May the Bird of Paradise Fly up Your Nose,Little Jimmy Dickens,May the Bird of Paradise Fly Up Your Nose,1965,36.0,151693.0,0
Make The World Go Away (Single),Eddy Arnold,,,,,0
Is It Really Over (Single),Jim Reeves,,,,,0
Flowers On The Wall (Single),nan,,,,,0
The Jim Reeves Way (Album),Jim Reeves,,,,,0
My World (Album),Eddy Arnold,,,,,0
More Of That Guitar Country (Album),Chet Atkins,,,,,0
Father And Son (Album),Hank Williams Sr.,,,,,0
Sunglasses,Skeeter Davis,"Skeeter Davis: The Pop Hits Collection, Volume 1",2003-03-21,11.0,159573.0,0
Single Girl Again,Molly Bee,,,,,0
Before the Ring on Your Finger Turns Green,Dottie West,Suffer Time,1966,1.0,122320.0,0
Baby,Wilma Burgess,20 Greatest Country Hits From The 60's,2005,0.0,173933.0,0
Talk Me Some Sense,Bobby Bare,I'm a Long Way from Home,1971-02-01,3.0,143626.0,0
Make The World Go Away (Single),Eddy Arnold,,,,,0
Is It Really Over?,Jim Reeves,Distant Drums,1966,19.0,133253.0,0
Crystal Chandelier,Carl Belew,Hits Plus Ones I've Written,2005-01-31,13.0,176786.0,0
What's He Doing In My World,nan,,,,,0
May The Bird Of Paradise Fly Up Your Nose,nan,,,,,0
Flowers On The Wall (Single),nan,,,,,0
Crystal Chandelier (Single),nan,,,,,0
Del Reeves,nan,,,,,0
Norma Jean,nan,,,,,0
Wilma Burgess,nan,,,,,0
Jody Miller,nan,,,,,0
That Honey Horn Sound (Album),nan,,,,,0
September Of My Years,nan,,,,,0
My Name Is Barbra (Album),nan,,,,,0
More Of That Guitar Country,nan,,,,,0
Latin Sound Of Henry Mancini (Album),nan,,,,,0
Stravinsky: Symphony Of Psalms (Album),nan,,,,,0
Strauss: Salome/the Egyptian Helen (Album),nan,,,,,0
Prokofiev: Symphony No. 6 In E Flat Minor,nan,,,,,0
Ives: Symphony No. 4 (Album),nan,,,,,0
Gould: Spirituals For Orchestra/Copland: Dance Symphony (Album),nan,,,,,0
Whipped Cream And Other Delights (Album),nan,,,,,0
The Aznavour Story (Album),nan,,,,,0
My Name Is Barbra (Album),nan,,,,,0
Monk (Album),nan,,,,,0
Kenny Burrell/Guitar Forms (Album),nan,,,,,0
Bringing It All Back Home (Album),nan,,,,,0
William Tell And Other Favorite Overtures (Album),nan,,,,,0
Solo Monk (Album),nan,,,,,0
Horowitz At Carnegie Hall - An Historic Return (Album),nan,,,,,0
Gould: Spirituals For Orchestra/Copland: Dance Symphony (Album),nan,,,,,0
Concert In The Virgin Islands (Album),nan,,,,,0
"Ravel: Daphnis And Chloe Suite No. 2/Roussel:Bacchus And Ariadne, Suite No. 2",nan,,,,,0
Prokofiev: Symphony No. 6 In E Flat Minor (Album),nan,,,,,0
Gould: Spirituals For Orchestra/Copland: Dance Symphony (Album),nan,,,,,0
Berlioz: Romeo And Juliet (Album),nan,,,,,0
Bach: Brandenberg Concertos (Album),nan,,,,,0
Sonata Recital By Szigeti And Bartók (Bartók/ Beethoven/ Debussy),nan,,,,,0
Schubert: Piano Trio No. 1 In B Flat For Piano (Album),nan,,,,,0
Mozart/Schumann Recital (Album),nan,,,,,0
Bach: The Six Sonatas For Violin And Harpsichord (Album),nan,,,,,0
A Purcell Anthology (Album),nan,,,,,0
Tchaikovsky Concerto No. 2 In G Major For Piano And Orchestra/ Concerto No. 3 In E-Flat Major For Piano And Orchestra (Album),nan,,,,,0
Rachmaninoff: Piano Concerto No. 1 In F Sharp For Piano/ Concerto No. 4 In G Minor For Piano (Album),nan,,,,,0
"Beethoven: Triple Concerto (Concerto In C Major For Violin, Cello And Piano) (Album)",nan,,,,,0
Beethoven: Piano Concerto No. 4 In G Major For Piano And Orchestra (Album),nan,,,,,0
Barber: Concerto For Violin And Orchestra/ Hindemith: Concerto For Violin And Orchestra (Album),nan,,,,,0
Julian Bream In Concert (Album),nan,,,,,0
Chopin: 8 Polonaises And 4 Impromptus (Album),nan,,,,,0
"Chopin Ballades (1, 2, 3, 4) (Album)",nan,,,,,0
"Bach: Well Tempered Clavier, Book 1, Volume 3 (17-24) (Album)",nan,,,,,0
Alkan: Piano Music (Album),nan,,,,,0
Wagner: Gotterdammerung (Album),nan,,,,,0
Verdi: Luisa Miller (Album),nan,,,,,0
Verdi: La Forza Del Destino (Album),nan,,,,,0
Bellini: Norma (Album),nan,,,,,0
Schoenberg: Gurre Lieder (Album),nan,,,,,0
Handel: Messiah (Album),nan,,,,,0
Britten: Cantata Misericordium (Album),nan,,,,,0
Brahms: German Requiem (Album),nan,,,,,0
Berlioz: Requiem (Album),nan,,,,,0
Schumann: Liederkreis (Album),nan,,,,,0
Russian And French Arias (Album),nan,,,,,0
Moussorgsky: Songs (Album),nan,,,,,0
Mirella Freni - Operatic Arias (Album),nan,,,,,0
Falla: Seven Popular Spanish Songs (Album),nan,,,,,0
Canteloube: Songs Of The Auvergne/ Rachmaninoff: Vocalise/ Villa Lobos: Bachianas Brasilieras #5 (Album),nan,,,,,0
Variations On A Theme By Hindemith,nan,,,,,0
Gould: World War I Suite (Album),nan,,,,,0
Diamond: String Quartet No. 4 (Album),nan,,,,,0
Britten: Cantata Misericordium (Album),nan,,,,,0
Bernstein: Chichester Psalms (Album),nan,,,,,0
,nan,,,,,0
,nan,,,,,0
,nan,,,,,0
,nan,,,,,0
The Girl From Ipanema,Stan Getz,The Girl From Ipanema - The Bossa Nova Years,1989-01-01,65.0,321826.0,1
Águas de Março - Getz/Gilberto '76,Stan Getz,"Jazz Haunts & Magic Vaults: The New Lost Classics of Resonance Records, Vol. 1",2016-10-07,1.0,345851.0,1
"Bernstein: Symphony No. 3 \""Kaddish\""",nan,,,,,1
"Hello, Dolly!",Nancy Wilson,From Broadway With Love,1966-01-01,1.0,144653.0,1
The Pink Panther Theme,nan,,,,,1
People,Barbra Streisand,Funny Girl - Original Soundtrack Recording,1968-09-01,32.0,300733.0,1
"Hello, Dolly!",Louis Armstrong,"Hello, Dolly! (Remastered)",1964-10-25,62.0,147000.0,1
Águas de Março - Getz/Gilberto '76,Stan Getz,"Jazz Haunts & Magic Vaults: The New Lost Classics of Resonance Records, Vol. 1",2016-10-07,1.0,345851.0,1
Old Guitaron,Laurindo Almeida,Guitar From Ipanema,1964-01-01,0.0,230866.0,1
The Caterpillar Song,Nanny Nikki,The Caterpillar Song,2021-04-22,13.0,145008.0,1
Pink Panther Theme,Henry Mancini,The Pink Panther (Original Motion Picture Soundtrack),2006-01-01,49.0,161600.0,1
The Pink Panther,nan,,,,,1
"People - From ""Funny Girl""",Nancy Wilson,How Glad I Am,1964-01-01,17.0,221706.0,1
This Life (Is A Long Interlude) - Broad Day Night Remix,NANG,Ralph Hardy Presents: Growing Pains 2.5 [the Remixes],2017-08-03,0.0,298285.0,1
The Swingle Singers Going Baroque,nan,,,,,1
Mary Poppins,nan,,,,,1
"People - From ""Funny Girl""",Nancy Wilson,How Glad I Am,1964-01-01,17.0,221706.0,1
I Started Out As A Child,Bill Cosby,,,,,1
BBC Tribute To John F. Kennedy,That Was The Week That Was (Cast),,,,,1
Getz/Gilberto,nan,,,,,1
The Chipmunks Sing The Beatles,nan,,,,,1
"People - From ""Funny Girl""",Nancy Wilson,How Glad I Am,1964-01-01,17.0,221706.0,1
"Supercalifragilisticexpialidocious - From ""Mary Poppins"" Soundtrack",Julie Andrews,Saving Mr. Banks (Original Motion Picture Soundtrack [Deluxe Edition]),2013-01-01,54.0,122026.0,1
Downtown,Petula Clark,The Ultimate Petula Clark,2003-04-11,55.0,187760.0,1
(You Don't Know) How Glad I Am,Nancy Wilson,How Glad I Am,1964-01-01,50.0,157386.0,1
We'll Sing In The Sunshine,Gale Garnett,,,,,1
Great Gospel Songs,Tennessee Ernie Ford,,,,,1
Here Comes the Sun,Nancy Harrow,The Beatles & Other Standards,2015-04-16,0.0,324186.0,1
Dang Me,Roger Miller,Super Hits,1996,46.0,102400.0,1
Dang Me/Chug-A-Lug,Roger Miller,,,,,1
Here Comes My Baby,Dottie West,The Essential Dottie West,1996-01-30,18.0,153480.0,1
