Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
16 de Septiembre,Little Joe,Puro Tejano,2014-11-04,3.0,170400.0,1
"When Love Comes To Town - Live At Apollo Theater, New York/1990",B.B. King,How Blue Can You Get? (Classic Live Performances 1964 - 1994),1996-06-18,5.0,287160.0,1
"Damn Right, I've Got the Blues",Buddy Guy,"Damn Right, I've Got The Blues",1991,52.0,271653.0,1
The Civil War - Original Soundtrack,nan,,,,,1
All the Best,John Prine,The Missing Years,1991-09-24,39.0,208840.0,1
As Raw As Ever,Shabba Ranks,,,,,1
Planet Drum,Mickey Hart,,,,,1
Orange Blossom Special - Live,Jimmy Sturr and his Orchestra,Live at Gilley's!,2020-02-21,2.0,150533.0,1
A Capella Kids,nan,,,,,1
P.D.Q. Bach: WTWP Classical Talkity-Talk Radio,Peter Schickele,,,,,1
The Civil War,Ken Burns,,,,,1
The Will Rogers Follies,nan,,,,,1
Pays Basque,Nancy Nuñez,Passions latines,1994-02-01,0.0,210133.0,1
Dances With Wolves,nan,,,,,1
(Everything I Do) I Do It For You (From Robin Hood - Prince Of Thieves),Bryan Adams,,,,,1
Losing My Religion,R.E.M.,Out Of Time (25th Anniversary Edition),1991-03-12,80.0,268426.0,1
Madonna - Blonde Ambition World Tour Live,Madonna,,,,,1
Medley: Bess You Is My Woman/I Loves You Porgy,nan,,,,,1
Unforgettable,Nancy,When I'm with You (I Feel Love) / Unforgettable,2019-09-04,0.0,151851.0,1
Unforgettable,Nancy,When I'm with You (I Feel Love) / Unforgettable,2019-09-04,0.0,151851.0,1
David Foster,nan,,,,,1
Billie Holiday - The Complete Decca Recordings,nan,,,,,1
"Twinkle, Twinkle Little Star (Vocal)",Nancy Gair,"If You're Happy and You Know It, Sing With Me! Circle Time Songs With Nancy G! (feat. Doug Hammer)",2015-12-02,14.0,79701.0,1
Billie Holiday - The Complete Decca Recordings,nan,,,,,1
Bernstein: Candide,nan,,,,,1
Corigliano: Symphony No. 1,nan,,,,,1
Wagner: Gotterdammerung,nan,,,,,1
Bach: Mass In B Minor,nan,,,,,1
Barber: Piano Concerto,nan,,,,,1
Granados: Goyescas; Allegro De Concierto; Danza Lenta,nan,,,,,1
Brahms: Piano Quartets (Op. 25 & 26),nan,,,,,1
"The Girl With Orange Lips (Falla, Ravel, etc.)",nan,,,,,1
Corigliano: Symphony No. 1,nan,,,,,1
Bernstein: Candide,nan,,,,,1
James Mallinson,nan,,,,,1
Something To Talk About (Single),Bonnie Raitt,,,,,0
Losing My Religion,R.E.M.,Out Of Time (25th Anniversary Edition),1991-03-12,80.0,268426.0,0
Baby Baby (Single),Amy Grant,,,,,0
(Everything I Do) I Do It For You,Bryan Adams,Waking Up The Neighbours,1991-09-24,61.0,394133.0,0
The Rhythm Of The Saints (Album),Paul Simon,,,,,0
Out Of Time (Album),R.E.M.,,,,,0
Luck Of The Draw (Album),Bonnie Raitt,,,,,0
Every Heartbeat,Amy Grant,Heart In Motion,1991,40.0,213733.0,0
Walking In Memphis,nan,,,,,0
Losing My Religion (Single),nan,,,,,0
My Baby Loves Lovin' - Single Version,Nancy Boyd,"Nancy Boyd; Let's Hang On, Remember The 60's (And More)",2011-09-08,0.0,212525.0,0
(Everything I Do) I Do It For You,Nana Mouskouri,Forever Young,2018-02-02,12.0,254520.0,0
Color Me Badd,nan,,,,,0
C + C Music Factory,nan,,,,,0
Boyz II Men,nan,,,,,0
Fisherman’s Song for Attracting the Seals/Song of the Seals,Nancy Daily-Green,Delia's Hearth,2009-07-28,0.0,324720.0,0
Get Here (Single),Oleta Adams,,,,,0
Emotions,Mariah Carey,Emotions,1991-09-17,59.0,248093.0,0
Baby Baby (Single),Amy Grant,,,,,0
All The Man That I Need (Single),Whitney Houston,,,,,0
Warm Your Heart (Album),Aaron Neville,,,,,0
Walking In Memphis (Single),Marc Cohn,,,,,0
Freedom 90 (Single),George Michael,,,,,0
Crazy (Single Mix) - 2022 Remaster,Seal,Seal (Deluxe Edition),1991-05-24,43.0,269666.0,0
(Everything I Do) I Do It For You,Bryan Adams,Waking Up The Neighbours,1991-09-24,61.0,394133.0,0
You're In Love (Single),Wilson Phillips,,,,,0
The Commitments - Original Motion Picture (Album),nan,,,,,0
"Right Here, Right Now (Single)",Jesus Jones,,,,,0
More Than Words (Single),Extreme,,,,,0
Warm All Over (Track),Barbra Streisand,,,,,0
Pure Schuur (Album),Diane Schuur,,,,,0
In A Sentimental Mood: Mathis Sings Ellington (Album),Johnny Mathis,,,,,0
"Blue Light, Red Light (Someone's There) (Album)",Harry Connick Jr.,,,,,0
Theme From Dying Young (Track),Kenny G,,,,,0
Saxuality (Album),Candy Dulfer,,,,,0
John Williams Conducts John Williams/ The Star Wars Trilogy (Album),John Williams,,,,,0
Havana (Original Motion Picture Soundtrack) (Album),Dave Grusin,,,,,0
Whenever We Wanted (Album),nan,,,,,0
The Fire Inside (Album),Bob Seger,,,,,0
Storyville (Album),Robbie Robertson,,,,,0
Can't Stop This Thing We Started (Single),Bryan Adams,,,,,0
24 Nights (Album),Eric Clapton,,,,,0
Silent Lucidity (Single),Queensryche,,,,,0
Radio Song (Album),R.E.M.,,,,,0
Into The Great Wide Open (Album),Tom Petty,,,,,0
Been Caught Stealing (Single),Jane's Addiction,,,,,0
Use Your Illusion I (Album),Guns N' Roses,,,,,0
Moneytalks (Track),nan,,,,,0
Man In The Box (Single),Alice In Chains,,,,,0
Hangar 18 (LP Version) (Single),Megadeth,,,,,0
Badmotorfinger (Album),Soundgarden,,,,,0
Attack Of The Killer B's (Album),Anthrax,,,,,0
1916 (Album),Motorhead,,,,,0
Where's My Thing? (Track),Rush,,,,,0
Masquerade (Track),Steve Howe,,,,,0
Kind Of Bird (Track),nan,,,,,0
88 Elmira Street (Album),Danny Gatton,,,,,0
Silent Lucidity (Single),nan,,,,,0
Learning To Fly (Single),nan,,,,,0
Enter Sandman,nan,,,,,0
Can't Stop This Thing We Started,nan,,,,,0
Been Caught Stealing (Single),nan,,,,,0
Rumor And Sigh (Album),Richard Thompson,,,,,0
Nevermind (Album),Nirvana,,,,,0
Mighty Like A Rose (Album),Elvis Costello,,,,,0
Doubt (Album),Jesus Jones,,,,,0
What You See Is What You Sweat (Album),Aretha Franklin,,,,,0
Runnin' Back To You (Single),Vanessa Williams,,,,,0
Good Woman (Album),Gladys Knight,,,,,0
Love Over Due (Album),James Brown,,,,,0
Kissing You (Single),Keith Washington,,,,,0
How Can You Mend A Broken Heart (Single),Teddy Pendergrass,,,,,0
Gotta Have You (Single),Stevie Wonder,,,,,0
Can You Stop The Rain (Single),Peabo Bryson,,,,,0
Superwoman (Single),Dionne Warwick,,,,,0
I Wanna Sex You Up - Re-Recorded,Color Me Badd,#1 '90s Album,2012-11-29,0.0,237623.0,0
Gett Off (Single),Prince,,,,,0
Doctor's Orders (Track),Aretha Franklin,,,,,0
I'll Take You There (Single),nan,,,,,0
I Wanna Sex You Up (Single),nan,,,,,0
How Can I Ease The Pain,nan,,,,,0
Can You Stop The Rain (Single),nan,,,,,0
New Jack Hustler (Nino's Theme) (Single),Ice-T,,,,,0
It's A Shame (My Sister) (Single),Monie Love,,,,,0
Here Comes The Hammer (Version 1) (Single),M.C. Hammer,,,,,0
Fly Girl (Single),Queen Latifah,,,,,0
O.P.P. (Single),nan,,,,,0
Now That We Found Love (Single),Heavy D,,,,,0
Let's Talk About Sex (Single),Salt-N-Pepa,,,,,0
Apocalypse 91...The Enemy Strikes Black (Album),Public Enemy,,,,,0
In The Wake Of The Wind (Album),David Arkenstone,,,,,0
Hotel Luna (Album),Suzanne Ciani,,,,,0
Canyon Dreams (Album),Tangerine Dream,,,,,0
Borrasca (Album),Ottmar Liebert,,,,,0
Medicine Music (Album),Bobby McFerrin,,,,,0
Greenhouse (Album),Yellowjackets,,,,,0
Flight Of The Cosmic Hippo (Album),Béla Fleck,,,,,0
Claus Ogerman Featuring Michael Brecker (Album),Claus Ogerman,,,,,0
Ashes To Ashes (Album),Joe Sample,,,,,0
You Won't Forget Me (Album),Shirley Horn,,,,,0
The Offbeat Of Avenues,nan,,,,,0
Long 'Bout Midnight (Track),Natalie Cole,,,,,0
Duke Ellington Medley - Live,Mel Tormé,The Classic Concert Live,2005-01-01,16.0,324440.0,0
How Long Has This Been Going On? (Track),nan,,,,,0
Bluesette (Track),nan,,,,,0
Another Hand (Track),nan,,,,,0
All Bird's Children (Track),nan,,,,,0
The Gershwin Connection (Album),Dave Grusin,,,,,0
Lionel Hampton And The Golden Men Of Jazz Live At The Blue Note (Album),Lionel Hampton,,,,,0
Another Hand (Album),David Sanborn,,,,,0
Alive (Album),Chick Corea Akoustic Band,,,,,0
The Brass Is Back (Album),Rob McConnell,,,,,0
Paris All-Star Blues (A Tribute To Charlie Parker) (Album),Jay McShann,,,,,0
Once More With Feeling (Album),Doc Severinsen,,,,,0
Dream Keeper (Album),Charlie Haden,,,,,0
Art Of The Big Band (Album),Bob Mintzer,,,,,0
Time Passes By (Album),Kathy Mattea,,,,,0
She's In Love With The Boy - Single Version,Trisha Yearwood,Trisha Yearwood,1991-01-01,65.0,248200.0,0
For My Broken Heart (Album),Reba McEntire,,,,,0
Down To My Last Teardrop (Track),Tanya Tucker,,,,,0
Somewhere In My Broken Heart (Single),Billy Dean,,,,,0
Pocket Full Of Gold,Vince Gill,Pocket Full Of Gold,1991-01-01,35.0,247293.0,0
Here's A Quarter (Call Someone Who Cares) (Single),Travis Tritt,,,,,0
Don't Rock The Jukebox (Album),Alan Jackson,,,,,0
Zone Of Our Own (Album),Texas Tornados,,,,,0
Men (Track),Forester Sisters,,,,,0
Meet In The Middle (Single),Diamond Rio,,,,,0
Forever's As Far As I'll Go (Single),Alabama,,,,,0
Electric Barnyard (Album),Kentucky Headhunters,,,,,0
Rockin' Years (Single),Dolly Parton,,,,,0
Hopelessly Yours (Track),Lee Greenwood,,,,,0
Hold On Partner,Clint Black,,,,,0
Brotherly Love (Single),Earl Thomas Conley,,,,,0
Song For Jessica (Track),Norton Buffalo,,,,,0
Poultry Promenade (Track),Diamond Rio,,,,,0
Orange Blossom Special (Track),nan,,,,,0
Neck And Neck (Album),Chet Atkins,,,,,0
Simple Pleasures (Album),Alison Brown,,,,,0
Music Among Friends (Album),nan,,,,,0
Home Of The Blues (Album),nan,,,,,0
Hillbilly Fever (Album),nan,,,,,0
Here's A Quarter (Call Someone Who Cares) (Single),nan,,,,,0
Eagle When She Flies (Single),nan,,,,,0
Down At The Twist And Shout (Single),nan,,,,,0
Don't Rock The Jukebox (Single),nan,,,,,0
Simple House - Spanish Album Version,Margaret Becker,Fiel A Ti,1991-11-11,6.0,209466.0,0
Nu Thang (Album),dc Talk,,,,,0
Brave Heart (Album),Kim Hill,,,,,0
Go To The Top (Album),nan,,,,,0
The Me Nobody Knows (Album),Marilyn McCoo,,,,,0
Shakin' The House...Live (Album),Carman,,,,,0
Michael English (Album),Michael English,,,,,0
"Larnelle Live (Psalms, Hymns And Spiritual Songs) (Album)",Larnelle Harris,,,,,0
Still Rollin' (Album),nan,,,,,0
Shoulder To Shoulder (Album),Mid-South Boys,,,,,0
Peace In The Valley (Album),nan,,,,,0
Love Will (Album),nan,,,,,0
Hallelujah Time (Album),nan,,,,,0
This Is Your Night (Album),nan,,,,,0
The Truth About Christmas (Album),Vanessa Bell Armstrong,,,,,0
Thank You Mamma For Praying For Me (Album),nan,,,,,0
My Faith (Album),nan,,,,,0
The Promise (Album),nan,,,,,0
Phenomenon (Album),nan,,,,,0
Mean What You Say (Album),Witness,,,,,0
Look A Little Closer (Album),Helen Baylor,,,,,0
Rev. James Cleveland And The L.A. Gospel Messengers (Album),nan,,,,,0
Jesus Be Praised (Album),nan,,,,,0
Hand In Hand (Album),nan,,,,,0
Edwin Hawkins Music And Arts Seminar Chicago Mass Choir (Album),nan,,,,,0
Above And Beyond (Album),nan,,,,,0
Flor De Papel (Album),Alejandra Guzman,,,,,0
Amada Mas Que Nunca (Album),Daniela Romo,,,,,0
Después De Un Adiós,Los Bukis,A Traves De Tus Ojos,1991-01-01,52.0,255040.0,0
...con Amor Eterno (Album),Pandora,,,,,0
The Mambo King 100th LP (Album),Tito Puente,,,,,0
Luces Del Alma (Album),Luis Enrique,,,,,0
Caminando (Album),Rubén Blades,,,,,0
Se Acabó Lo Que Se Daba / Domitila (Dónde Va) - Live,Poncho Sanchez,A Night At Kimball's East,1991-07-31,7.0,338521.0,0
Porque Te Quiero (Album),La Sombra,,,,,0
Para Nuestra Gente (Album),Mazz,,,,,0
Para Adoloridos (Album),Los Tigres Del Norte,,,,,0
Mule Bone (Album),Taj Mahal,,,,,0
Mr. Lucky (Album),John Lee Hooker,,,,,0
Johnnie B. Bad (Album),Johnnie Johnson,,,,,0
All My Life (Album),Charles Brown,,,,,0
Signature (Album),nan,,,,,0
Live...Simply The Best (Album),Irma Thomas,,,,,0
Let Me In (Album),Johnny Winter,,,,,0
Albert Collins (Album),Albert Collins,,,,,0
Solo-Oldtime Country Music (Album),Mike Seeger,,,,,0
My Dear Old Southern Home (Album),Doc Watson,,,,,0
Le Mystere Des Voix Bulgares Vol. 3 (Album),nan,,,,,0
Alligator Man (Album),nan,,,,,0
Jerry Garcia/David Grisman (Album),David Grisman,,,,,0
Interiors,Rosanne Cash,,,,,0
Cajun Conja (Album),Beausoleil,,,,,0
"Back On The Bus, Y'all (Album)",Indigo Girls,,,,,0
We Must Carry On (Album),Rita Marley,,,,,0
Victims (Album),Steel Pulse,,,,,0
Jahmekya (Album),Ziggy Marley,,,,,0
Iron Storm (Album),Black Uhuru,,,,,0
Gumption (Album),Bunny Wailer,,,,,0
Txai (Album),Milton Nascimento,,,,,0
Este Mundo (Album),Gipsy Kings,,,,,0
Brazilian Serenata (Album),Dori Caymmi,,,,,0
Amen (Album),Salif Keita,,,,,0
When The Band Plays A Polka (Album),nan,,,,,0
We Are Family (Album),nan,,,,,0
All Around The World (Album),nan,,,,,0
A Wonderful World Of Polkas And Waltzes (Album),Walter Ostanek,,,,,0
The Emperor's New Clothes (Album),John Gielgud,,,,,0
Prokofiev: Peter And The Wolf/ A Zoo Called Earth/ Gerald Mc Boing Boing (Album),Dom De Luise,,,,,0
Paul Bunyan (Album),Jonathan Winters,,,,,0
Brer Rabbit And The Wonderful Tar Baby (Album),Danny Glover,,,,,0
"When You Look Like Your Passport Photo, It's Time To Go Home (Album)",Erma Bombeck,,,,,0
Parental Advisory: Explicit Lyrics,George Carlin,,,,,0
Local Man Moves To The City (Album),Garrison Keillor,,,,,0
Brand New (Album),Jackie Mason,,,,,0
The Hitchhiker's Guide To The Galaxy (Album),Douglas Adams,,,,,0
Me: Stories Of My Life (Album),Katharine Hepburn,,,,,0
A Life On The Road (Album),Charles Kuralt,,,,,0
The Giving Tree,Nanci Griffith,"Twistable, Turnable Man: A Musical Tribute To The Songs Of Shel Silverstein",2010-01-01,2.0,335306.0,0
Kiss Me Kate,nan,,,,,0
Assassins (Album),nan,,,,,0
North On South St. (Single),nan,,,,,0
Corfu (Track),nan,,,,,0
Cliffs Of Dover (Single),nan,,,,,0
Blu-Bop (Track),nan,,,,,0
Robin Hood: Prince Of Thieves,nan,,,,,0
Havana (Album),nan,,,,,0
Edward Scissorhands (Album),nan,,,,,0
Awakenings (Album),nan,,,,,0
Avalon (Album),nan,,,,,0
Jungle Fever,Stevie Wonder,"Music From The Movie ""Jungle Fever""",1991-05-28,19.0,296000.0,0
Somewhere In My Memory - from 'Home Alone',Leslie Bricusse,Noël calme,2022-11-29,0.0,184333.0,0
Gotta Have You,Stevie Wonder,"Music From The Movie ""Jungle Fever""",1991-05-28,11.0,386306.0,0
When You Wish Upon A Star (Video),Billy Joel,,,,,0
The Thunder Rolls (Video),Garth Brooks,,,,,0
Series Of Dreams (Video),Bob Dylan,,,,,0
Calling Elvis (Video),Dire Straits,,,,,0
Year Of The Horse (Video),Sinéad O'Connor,,,,,0
P.O.V. (Video),Peter Gabriel,,,,,0
Live At Yankee Stadium (Video),Billy Joel,,,,,0
"Lifers Group World Tour Rahway Prison, That's It (Video)",Maxwell Melvins,,,,,0
The Untouchables (Track),nan,,,,,0
Maid Marian (Track),nan,,,,,0
Got A Match? (Track),nan,,,,,0
Candles And Stones (Track),nan,,,,,0
A Nightingale Sang In Berkeley Square (Track),nan,,,,,0
Nature Boy,Nancy Gilliland,Prelude To Romance - Live At The Little Fox,2005-01-01,0.0,226426.0,0
"Blue Light, Red Light (Someone's There) (Track)",nan,,,,,0
Alone In The World (Track),nan,,,,,0
A Medley Of: For Sentimental Reasons/Tenderly/Autumn Leaves (Track),nan,,,,,0
Warm Your Heart,nan,,,,,0
Storyville (Album),nan,,,,,0
Luck Of The Draw (Album),nan,,,,,0
Havana Soundtrack (Album),nan,,,,,0
"Roy Halee, Paul Simon (producers)",nan,,,,,0
Andre Fischer (producer),nan,,,,,0
"Walter Afanasieff, Mariah Carey (producers)",nan,,,,,0
Keith Thomas (producer),nan,,,,,0
Recycler (Special Package) (Album),nan,,,,,0
Mighty Like A Rose (Special Package) (Album),nan,,,,,0
Just For The Record (Album),nan,,,,,0
Beat The Boots - Limited Edition Box Set (Album),nan,,,,,0
The Original Singles Collection...Plus (Album),nan,,,,,0
The Complete Stax/Volt Singles 1959-1968 (Album),nan,,,,,0
The Bootleg Series Volumes 1-3 (Rare And Unreleased) (Album),nan,,,,,0
The Birth Of Soul (Album),nan,,,,,0
The First 100 Years,nan,,,,,0
The Complete Stax/Volt Singles 1959-1968 (Album),nan,,,,,0
The Complete Caruso (Album),nan,,,,,0
Igor Stravinsky The Recorded Legacy (Album),nan,,,,,0
Ives: Symphonies Nos. 1 And 4; Hymns (Album),nan,,,,,0
"Hanson: Symphony Number 4; Serenade, Op. 35; Lament For Beowulf, Op. 25; Pastorale, Op. 38; Merrymount Serenade, Op. 35",nan,,,,,0
Corigliano: Symphony No. 1 (Album),nan,,,,,0
Carter: The Four String Quartets And Duo For Violin And Piano (Album),nan,,,,,0
"Barber: Symphony No. 1, Op. 9; Piano Concerto Op. 38; Souvenirs, Op. 28",nan,,,,,0
Smetana: Ma Vlast (Album),nan,,,,,0
Ives: Symphonies Nos. 1 And 4 (Album),nan,,,,,0
Holst: The Planets (Album),nan,,,,,0
Copland: Symphony No. 3/Music For A Great City,nan,,,,,0
Strauss: Elektra (Album),nan,,,,,0
Schubert: Fierrabras (Album),nan,,,,,0
Mussorgsky: Khovanshchina (Album),nan,,,,,0
Mozart: Idomeneo (Album),nan,,,,,0
Debussy Pelleas Et Melisande (Album),nan,,,,,0
Penderecki: St. Luke Passion (Album),nan,,,,,0
Penderecki: Polish Requiem (Album),nan,,,,,0
Janácek: Glagolitic Mass / Dvorák: Te Deum,nan,,,,,0
Beethoven: Missa Solemnis (Album),nan,,,,,0
"Tchaikovsky: Variations On A Rococo Theme, Op. 33 (Track)",nan,,,,,0
Schnittke: Viola Concerto (Album),nan,,,,,0
Mozart: Piano Cons. 15 And 16 (Album),nan,,,,,0
Copland: Clarinet Concerto (Track),nan,,,,,0
Bartók: Violin Con. No. 2/ Viola Concerto,nan,,,,,0
"The American Romantic (Beach, Gottschalk, Helps) (Album)",nan,,,,,0
The Aldeburgh Recital (Beethoven/Rachmaninoff/Schumann/Liszt) (Album),nan,,,,,0
Janácek: Piano Music,nan,,,,,0
Evgeny Kissin: Carnegie Hall Debut Concert (Album),nan,,,,,0
Gesualdo: Tenebrae (Album),nan,,,,,0
Carter: Four String Quartets/Duo For Violin And Piano (Album),nan,,,,,0
Bartók: Violin Sonata No. 1/Janacek: Violin Sonata/ Messiaen: Theme And Variations For Violin And Piano,nan,,,,,0
Arditti II (Bartok: Quartet No. 4/Gubaidulina: Quartet No. 3/Schnittke: Quartet No. 2) (Album),nan,,,,,0
Mozart: Arias (Album),nan,,,,,0
Mahler: Songs Of A Wayfarer And 5 Ruckert Lieder (Album),nan,,,,,0
"Jan De Gaetani In Concert Vol. 2, (Brahms, Schumann, Etc.) (Album)",nan,,,,,0
Copland: Old American Songs/Ives: Songs (Album),nan,,,,,0
Beloved That Pilgrimage (Album),nan,,,,,0
Part: Miserere (Track),nan,,,,,0
Maw: Odyssey (Album),nan,,,,,0
Carter: Oboe Concerto (Album),nan,,,,,0
Argento: Te Deum (Track),nan,,,,,0
Wagner: Gotterdammerung (Album),nan,,,,,0
Corigliano: Symphony No. 1 (Album),nan,,,,,0
"Bartók: Music For Strings, Percussion And Celesta, Etc.",nan,,,,,0
"Barber: Symphony No. 1, Op. 9; Piano Concerto Op. 38; Souvenirs, Op. 28 (Album)",nan,,,,,0
Thomas Frost,nan,,,,,0
Steven Epstein,nan,,,,,0
Hans Weber,nan,,,,,0
Jay David Saks,nan,,,,,0
Another Day in Paradise - 2016 Remaster,Phil Collins,...But Seriously (Deluxe Edition),1989-11-20,71.0,322133.0,1
Back On The Block,nan,,,,,1
From A Distance,Nanci Griffith,Lone Star State Of Mind,1987-01-01,24.0,254160.0,1
Mariah Carey,nan,,,,,1
Vision of Love,Mariah Carey,Mariah Carey,1990-06-12,55.0,209293.0,1
"Oh, Pretty Woman",Roy Orbison,"Oh, Pretty Woman",1962,71.0,178933.0,1
All My Life (with Aaron Neville) - 1999 Remaster,Linda Ronstadt,Cry Like a Rainstorm Howl Like the Wind (feat. Aaron Neville),1989,52.0,210960.0,1
Twin Peaks Theme - Instrumental,Angelo Badalamenti,Soundtrack From Twin Peaks,1990-09-07,50.0,310013.0,1
Black Velvet,Alannah Myles,Alannah Myles,1989-03-14,68.0,287440.0,1
Bad Love,Eric Clapton,Journeyman,1989-11-07,42.0,308746.0,1
Janie's Got A Gun,Aerosmith,Big Ones,1994-01-01,59.0,330533.0,1
D/FW,Vaughan Brothers,,,,,1
Time's Up,Living Colour,Time'S Up,1990-08-28,21.0,185093.0,1
Stone Cold Crazy,Metallica,"Garage, Inc.",1998-11-24,37.0,137626.0,1
I Am Stretched on Your Grave,Sinéad O'Connor,I Do Not Want What I Haven't Got,1990-07-01,34.0,333386.0,1
Compositions,Anita Baker,,,,,1
Here and Now,Luther Vandross,The Best of Luther Vandross The Best of Love,1989,51.0,323000.0,1
I'll Be Good To You,Ray Charles,,,,,1
U Can't Touch This,nan,,,,,1
U Can't Touch This,M.C. Hammer,,,,,1
Back On The Block,Melle Mel,,,,,1
The Meat Market,Mark Isham,The Public Eye (Original Motion Picture Soundtrack),1992-01-01,0.0,89666.0,1
Birdland,Quincy Jones,Back On The Block,1989-01-01,23.0,333533.0,1
All That Jazz,Ella Fitzgerald,All That Jazz,1990-01-01,6.0,244293.0,1
We Are In Love,nan,,,,,1
The Legendary Oscar Peterson Trio Live At The Blue Note,nan,,,,,1
The Legendary Oscar Peterson Trio Live At The Blue Note,nan,,,,,1
Basie's Bag,Frank Foster,,,,,1
Where've You Been,Kathy Mattea,,,,,1
When I Call Your Name,Vince Gill,When I Call Your Name,1989-01-01,53.0,255133.0,1
Pickin' On Nashville,nan,,,,,1
Poor Boy Blues,Chet Atkins,The Essential Chet Atkins - The Columbia Years,1983,32.0,243800.0,1
"So Soft, Your Goodbye",Chet Atkins,The Essential Chet Atkins - The Columbia Years,1983,24.0,196706.0,1
I've Got That Old Feeling,Alison Krauss,,,,,1
Where've You Been,nan,,,,,1
Beyond Belief - Beyond Belief Album Version,Petra,The Ultimate Collection,2006-01-01,33.0,303373.0,1
"Another Time, Another Place",Sandi Patty,Another Time...Another Place,1990-10-01,28.0,327800.0,1
The Great Exchange,Bruce Carroll,The Great Exchange,1990-01-01,12.0,232266.0,1
Tramaine Hawkins Live,Tramaine Hawkins,,,,,1
So Much 2 Say,Take 6,So Much 2 Say,1990-09-07,17.0,69666.0,1
Having Church,nan,,,,,1
Por Qué Te Tengo Que Olvidar?,José Feliciano,Nina,1990-01-01,36.0,246386.0,1
Lambada Timbales,Tito Puente,Party With Puente!,2000-01-01,0.0,250999.0,1
Soy De San Luis,Texas Tornados,Los Texas Tornados,1990,21.0,223733.0,1
Everyday I Have The Blues - Live (San Quentin),B.B. King,Live At San Quentin,2001-01-01,26.0,281866.0,1
Family Style,Vaughan Brothers,,,,,1
On Praying Ground,Doc Watson,On Praying Ground,1990-08-01,2.0,146400.0,1
Steady On,Shawn Colvin,Steady On,1989-10-12,24.0,298160.0,1
Time Will Tell - A Tribute To Bob Marley,Bunny Wailer,,,,,1
When It's Polka Time At Your House,Jimmy Sturr,,,,,1
The Little Mermaid,nan,,,,,1
P.D.Q. Bach: Oedipus Tex And Other Choral Calamities,Peter Schickele,,,,,1
Gracie - A Love Story,George Burns,,,,,1
Les Miserables - The Complete Symphonic Recording,nan,,,,,1
Change Of Heart,nan,,,,,1
In Your Glory (feat. Grant Dufresne),Nancy Dufresne,Merciful Healer,2013-09-20,13.0,220466.0,1
"Under the Sea (From ""The Little Mermaid"") [Violin & Cello Version]",Howard Ashman and Alan Menken,Wonderfully Different Wedding Music Ideas from Film & Game,2020-02-05,4.0,201251.0,1
Opposites Attract,Paula Abdul,Forever Your Girl,1988-01-01,49.0,265373.0,1
Please Hammer Don't Hurt 'Em - The Movie,M.C. Hammer,,,,,1
Birdland,nan,,,,,1
The Places You Find Love,nan,,,,,1
Back On The Block,nan,,,,,1
Quincy Jones,nan,,,,,1
Days Of Open Hand,nan,,,,,1
Brownie - The Complete Emarcy Recordings Of Clifford Brown,nan,,,,,1
Robert Johnson - The Complete Recordings,nan,,,,,1
Ives: Sym. No. 2; Gong On The Hook And Ladder; Central Park In The Dark; The Unanswered Question,nan,,,,,1
Shostakovich: Symphonies Nos. 1 & 7,nan,,,,,1
Wagner: Das Rheingold,nan,,,,,1
Walton: Belshazzar's Feast/Bernstein: Chichester Psalms; Missa Brevis,nan,,,,,1
Shostakovich: Violin Concerto No. 1 In A Minor/Glazunov: Violin Concerto In A Minor,nan,,,,,1
The Last Recording,nan,,,,,1
Brahms: The Three Violin Sonatas,nan,,,,,1
"Carreras, Domingo, Pavarotti In Concert",nan,,,,,1
Bernstein: Arias & Barcarolles,nan,,,,,1
Rachmaninoff: Vespers,nan,,,,,1
Adam Stern,nan,,,,,1
Vision Of Love (Single),Mariah Carey,,,,,0
U Can't Touch This (Single),M.C. Hammer,,,,,0
Nothing Compares 2 U (Single Version) - 2020 Remaster,Sinéad O'Connor,Nothing Compares 2 U [30th Anniversary Remaster],2020-02-07,13.0,281528.0,0
From A Distance (Single),Bette Midler,,,,,0
Wilson Phillips (Album),Wilson Phillips,,,,,0
Please Hammer Don't Hurt 'Em (Album),M.C. Hammer,,,,,0
Mariah Carey (Album),Mariah Carey,,,,,0
...But Seriously (Album),Phil Collins,,,,,0
Vision Of Love (Single),nan,,,,,0
Nothing Compares 2 U (Single),nan,,,,,0
Hold On (Single),nan,,,,,0
Another Day In Paradise,nan,,,,,0
The Kentucky Headhunters,nan,,,,,0
The Black Crowes,nan,,,,,0
Wilson Phillips,nan,,,,,0
Lisa Stansfield,nan,,,,,0
Nothing Compares 2 U (Single Version) - 2020 Remaster,Sinéad O'Connor,Nothing Compares 2 U [30th Anniversary Remaster],2020-02-07,13.0,281528.0,0
I'm Your Baby Tonight (Single),Whitney Houston,,,,,0
From A Distance (Single),Bette Midler,,,,,0
All Around The World (Single),Lisa Stansfield,,,,,0
Storm Front (Album),Billy Joel,,,,,0
I Don't Have The Heart (Single),James Ingram,,,,,0
Georgia On My Mind (Single),Michael Bolton,,,,,0
Downtown Train (Single),Rod Stewart,,,,,0
Another Day in Paradise - 2016 Remaster,Phil Collins,The Singles (Expanded),2016-10-14,35.0,323053.0,0
Unchained Melody (1990 Re-Recording) (Single),Righteous Brothers,,,,,0
Roam (Single),B-52's,,,,,0
Hold On - Single Edit,Wilson Phillips,Greatest Hits,2000-05-23,50.0,221333.0,0
