Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Trap Queen,Fetty Wap,Fetty Wap (Deluxe),2015-09-25,70.0,222093.0,0
Back To Back,Drake,Back To Back,2015-07-31,66.0,170637.0,0
Apparently,J. Cole,2014 Forest Hills Drive,2014-12-09,67.0,292865.0,0
Only,Nicki Minaj,The Pinkprint (Deluxe),2014-12-15,68.0,312026.0,0
Classic Man (feat. Roman GianArthur),Jidenna,Classic Man (feat. Roman GianArthur),2015-02-03,55.0,226000.0,0
Glory (From the Motion Picture Selma),Common,Glory (From the Motion Picture Selma),2014-12-11,47.0,272727.0,0
One Man Can Change The World,Big Sean,Dark Sky Paradise,2015-02-24,53.0,254626.0,0
Trap Queen,nan,,,,,0
In Your Glory (feat. Grant Dufresne),Nancy Dufresne,Merciful Healer,2013-09-20,13.0,220466.0,0
PLUCKING AWAY BAD ENERGY Pt.2,Nanou ASMR,PLUCKING AWAY BAD ENERGY,2022-07-23,17.0,286680.0,0
All Day,Nancia,Purple INK,2017-07-12,0.0,212619.0,0
The Night Is Still Young,Nicki Minaj,The Pinkprint (Deluxe),2014-12-15,62.0,227560.0,0
If Youre Reading This Its Too Late,Drake,,,,,0
Compton,Dr Dread,Jesus Walks,2017-02-21,0.0,131723.0,0
2014 Forest Hills Drive,J. Cole,,,,,0
Chances Are,Lee Ann Womack,The Way I'm Livin',2014-09-23,23.0,221238.0,0
"John Cougar, John Deere, John 3:16",Keith Urban,Ripcord,2016-05-06,53.0,221600.0,0
Little Toy Guns,Carrie Underwood,Greatest Hits: Decade #1,2014-12-09,46.0,210760.0,0
Burning House,Cam,Untamed,2015-12-11,63.0,231333.0,0
Lonely Tonight (feat. Ashley Monroe),Blake Shelton,BRINGING BACK THE SUNSHINE,2014-09-30,46.0,218040.0,0
The Driver,Charles Kelley,The Driver,2016-02-05,38.0,274013.0,0
If I Needed You,Joey+Rory,,,,,0
Stay A Little Longer,Brothers Osborne,Pawn Shop,2016-01-15,62.0,335480.0,0
Lightweight Traveller,Nandu,Under The Moon With Me EP,2020-09-25,0.0,386067.0,0
Hold My Hand,Julian Nantes,"The Youth, the Love, the Pain",2016-10-28,0.0,221332.0,0
Diamond Rings And Old Barstools,nan,,,,,0
Chances Are,King Nancy,To Quitta,2007-08-14,0.0,250320.0,0
Pageant Material,Kacey Musgraves,Pageant Material,2015-06-23,37.0,233840.0,0
The Blade,Ashley Monroe,The Blade,2015-07-24,22.0,207800.0,0
Pain Killer,Little Big Town,Pain Killer,2014-10-21,34.0,191600.0,0
Montevallo,Sam Hunt,,,,,0
Asia Beauty,Ron Korb,,,,,0
Wings Of Love,Peter Kater,Wings,2019-08-30,16.0,310654.0,0
Voyager,Catherine Duc,,,,,0
Bhakti Without Borders,Madi Das,,,,,0
Past Present Future,Gordon Nance,"Urban Vibes Compilation, No. 13",2019-04-19,0.0,221460.0,0
Friend or Foe,Nano Shayray,Friend or Foe,2017-01-27,0.0,198408.0,0
Arbiters Of Evolution,nan,,,,,0
Giant Steps,nan,,,,,0
Jamison,Jamison Ross,,,,,0
Flirting with Disaster,Lorraine Feather,Flirting With Disaster,2015-08-07,0.0,331626.0,0
Find a Heart,Denise Donatelli,Find a Heart,2015-08-04,0.0,330132.0,0
Many a New Day,Karrin Allyson,Many a New Day: Karrin Allyson Sings Rodgers & Hammerstein,2015-09-18,5.0,180766.0,0
Beautiful Life,Jimmy Greene,,,,,0
Covered: Recorded Live At Capitol Studios,Robert Glasper,,,,,0
Breathless,Terence Blanchard,Breathless,2015-05-26,5.0,278719.0,0
My Favorite Things,Joey Alexander,My Favorite Things,2015-05-12,11.0,376513.0,0
Home Suite Home II. Greer (The Dreamer),Patrick Williams,Home Suite Home,2015-09-25,1.0,470746.0,0
Cuba: The Conversation Continues,Arturo O'Farrill,,,,,0
Köln,Marshall Gilkes,,,,,0
Lines Of Color,Gil Evans Project,,,,,0
Identities Are Changeable,Miguel Zenón,Identities Are Changeable,2014-11-04,2.0,707083.0,0
Intercambio,Wayne Wallace Latin Jazz Quintet,,,,,0
Suite Caminos,Gonzalo Rubalcaba,,,,,0
Impromptu,The Rodriguez Brothers,Impromptu,2015-05-15,2.0,518280.0,0
Worth Fighting For [Live],nan,,,,,0
How Awesome Is Our God [Live],nan,,,,,0
Intentional Blues,Nancy Walker,New Hieroglyphics,2011-03-01,0.0,409680.0,0
Worth [Live],nan,,,,,0
"Quiet, I Can Feel It",Nana Grizol,South Somewhere Else,2020-06-26,12.0,252941.0,0
Medley: 4 acordes = 40 canciones: Somewhere over the rainbow / Llora me llama / Hey soul sister / Tu amor por siempre / I'm yours / Basta de llamarme así / You're beautiful / Te voy a amar / You are the one that I want / Where is the love? / Etc. - Remasterizado,Nano Lopez,DiVersiones Vol. 1 (Remasterizado),2016-01-08,0.0,379101.0,0
Because He Lives (Amen),nan,,,,,0
Lift Your Head Weary Sinner (Chains),nan,,,,,0
Life Music: Stage Two,Jonathan McReynolds,,,,,0
One Place - Live,Tasha Cobbs Leonard,One Place Live,2015-08-21,23.0,427853.0,0
Living It,Dorinda Clark-Cole,Living It,2015-02-17,7.0,308566.0,0
Destined To Win [Live],Karen Clark Sheard,,,,,0
At The Cross (Love Ran Red),Chris Tomlin,Love Ran Red,2014-10-27,54.0,250626.0,0
Saints And Sinners,Matt Maher,,,,,0
How Can It Be,Lauren Daigle,How Can It Be,2015-04-14,57.0,259293.0,0
Whatever The Road,Jason Crabb,,,,,0
Directions Home,Point Of Grace,"Directions Home (Songs We Love, Songs You Know)",2015-04-07,24.0,217400.0,0
Hamlet: Act III Scene 2: Now while he is praying (Hamlet),Nancy Van de Vate,"Van de Vate: Hamlet (Opera and Music Theater, Vol. 6)",2012-06-05,0.0,137026.0,0
Algo Sucede,Julieta Venegas,Algo Sucede,2015-08-14,25.0,214733.0,0
Sirope,Alejandro Sanz,,,,,0
Healer,Alex Cuba,,,,,0
Terral,Pablo Alborán,,,,,0
Outro: Caja de Musica,Monsieur Periné,Caja de Música,2015-06-16,27.0,105320.0,0
Mondongo,La Cuneta Son Machín,,,,,0
Mañana Podrá Amanecer,Nando Agüeros,Los Que Perdieron el Norte,2009-06-30,10.0,298376.0,0
Mi Vicio Mas Grande,Banda El Recodo De Don Cruz Lizarraga,,,,,0
"Tradición, Arte Y Pasión",Mariachi Los Camperos De Nati Cano,,,,,0
Zapateando,Los Cojolites,,,,,0
Dímelo Ya,La Maquinaria Norteña,Ya Dime Adiós,2015-09-25,15.0,144200.0,0
No Quería Engañarte,Víctor Manuelle,Que Suenen los Tambores,2015-04-21,59.0,272680.0,0
Todo Tiene Su Hora,Juan Luis Guerra 4.40,Todo Tiene Su Hora,2014-11-10,53.0,197186.0,0
Presente Continuo,Guaco,,,,,0
Tributo A Los Compadres: No Quiero Llanto,"José Alberto ""El Canario""",,,,,0
Julep,Punch Brothers,The Phosphorescent Blues,2015-01-23,44.0,326493.0,0
The City Of Our Lady,The Milk Carton Kids,Monterey,2015-05-19,16.0,131820.0,0
Born To Play Guitar,Buddy Guy,Born To Play Guitar,2015-07-31,32.0,296520.0,0
And Am I Born To Die,Béla Fleck,Béla Fleck & Abigail Washburn,2014-01-01,17.0,240400.0,0
The Traveling Kind,nan,,,,,0
One Mint Julep,Nancy And Beth,Nancy And Beth,2017-04-07,4.0,175706.0,0
The Cost Of Living,nan,,,,,0
My Baby Cried All Night Long,Nancy Sinatra,How Does That Grab You?,1966-01-01,19.0,185666.0,0
The Phosphorescent Blues,Punch Brothers,,,,,0
Mono,The Mavericks,,,,,0
The Traveling Kind,Emmylou Harris,The Traveling Kind,2015-05-08,33.0,220600.0,0
The Eye,Brandi Carlile,The Firewatcher's Daughter,2015-03-06,47.0,211674.0,0
Man of Constant Sorrow,Ralph Stanley,Man Of Constant Sorrow,2005-04-19,26.0,169946.0,0
In Session,Doyle Lawson,,,,,0
Before the Sun Goes Down,Rob Ickes & Trey Hensley,Before the Sun Goes Down,2015-01-13,5.0,188133.0,0
Pocket full of Keys,Dale Ann Bradley,Pocket Full of Keys,2015-06-09,0.0,278173.0,0
Muddy Waters 100,John Primer,,,,,0
Worthy,Bettye LaVette,Worthy,2015-01-27,2.0,250186.0,0
Outskirts Of Love,Shemekia Copeland,Outskirts of Love,2015-09-11,20.0,245173.0,0
Descendants Of Hill Country,Cedric Burnside Project,,,,,0
Didn't He Ramble,Glen Hansard,,,,,0
Servant of Love,Patty Griffin,Servant of Love,2015-09-25,10.0,306120.0,0
Tomorrow Is My Turn,Rhiannon Giddens,Tomorrow Is My Turn,2015-02-06,20.0,277146.0,0
"Wood, Wire & Words",Norman Blake,,,,,0
Generations,nan,,,,,0
Get Ready,The Revelers,,,,,0
Kawaiokalena,Keali'i Reichel,,,,,0
Waimea I Ka La`I (feat. Tai Ai),Natalie Ai Kamauu,La La La La,2015-06-20,16.0,230026.0,0
Zion Awake,Luciano,,,,,0
Acousticalevy,Barrington Levy,,,,,0
Be The One,Jah Cure,Undeniable,2023-02-17,25.0,184299.0,0
Branches Of The Same Tree,Rocky Dawuni,,,,,0
I Have No Everything Here,nan,,,,,0
Home,Anoushka Shankar,,,,,0
Music From Inala,Ladysmith Black Mambazo,,,,,0
Gilbertos (Ao Vivo),Gilberto Gil,Gilbertos Samba ao Vivo,2014-01-31,9.0,168706.0,0
"Two Trees, Old Friends",Molly Ledford,Trees,2015-03-20,2.0,117386.0,0
How Great Can This Day Be,Lori Henriques,How Great Can This Day Be,2014-11-10,1.0,169063.0,0
Dark Pie,Gustafer Yellowgold,Dark Pie Concerns,2015-09-04,1.0,156133.0,0
Come Bien,José-Luis Orozco,¡Come Bien! Eat Right!,2015-09-18,2.0,159546.0,0
Yes Please,nan,,,,,0
Patience And Sarah (Isabel Miller),Janis Ian,,,,,0
"Brief Encounters: Conversations, Magic Moments, And Assorted Hijinks",Dick Cavett,,,,,0
Blood On Snow (Jo Nesbø),Patti Smith,,,,,0
Just Being Honest,Craig Ferguson,,,,,0
Happy. And A Lot.,Jay Mohr,,,,,0
Brooklyn,Wyatt Cenac,,,,,0
Back To The Drawing Board,Lisa Lampanelli,,,,,0
Something Rotten!,nan,,,,,0
"Hamlet: Act IV: Where is the King? (Laertes, Queen, King, Ophelia, Messenger)",Nancy Van de Vate,"Van de Vate: Hamlet (Opera and Music Theater, Vol. 6)",2012-06-05,0.0,383080.0,0
Funfair Bump,Nandie Vank,Theirselves Hometown,2022-10-18,0.0,192000.0,0
An American In Paris,nan,,,,,0
Pitch Perfect 2,nan,,,,,0
Selma,nan,,,,,0
Fifty Shades Of Grey,nan,,,,,0
Empire: Season 1,nan,,,,,0
Whiplash,nan,,,,,0
The Theory Of Everything,nan,,,,,0
Interstellar Lovers,Nando Bier,Interstellar Lovers,2021-05-11,0.0,186666.0,0
The Imitation Game,nan,,,,,0
Til It Happens To You,Lady Gaga,Til It Happens To You,2015-09-18,51.0,258093.0,0
See You Again,Andrew Cedar,Peaceful Guitar Playlist,2017-11-26,1.0,147601.0,0
Love Me Like You Do (Arr. for Guitar),Savan Kotecha,Gentle Relaxing Guitar Playlist,2020-03-15,0.0,200409.0,0
Earned It (Fifty Shades Of Grey),Ahmad Balshe,,,,,0
Vesper,nan,,,,,0
Neil Armstrong,NanaBcool,Neil Armstrong,2018-11-16,0.0,214588.0,0
Confetti Man,nan,,,,,0
Civil War,nan,,,,,0
You & The Night & The Music,"Israel Cupich, Roberto Blanco, Gustavo Nandayapa","Blanch, Cupich, Nandayapa Trío",2012-08-27,0.0,424773.0,0
Ghost Of A Chance,nan,,,,,0
Do You Hear What I Hear?,Nani Nicole,A Merry Christmas EP,2021-12-10,0.0,110346.0,0
Bruno Mars,nan,,,,,0
When Money Comes Marching Home - Instrumental,Nanar Studios,When Money Comes Marching Home,2022-11-06,0.0,124577.0,0
Garota de Ipanema,Nanami,Ipanema Mode,2018-06-06,0.0,220746.0,0
52nd & Broadway,nan,,,,,0
Be My Muse,nan,,,,,0
My Happiness - Original Mix,Nan,Presentation Disk (Special Maxi-Single),2012-10-02,0.0,193043.0,0
"How Big, How Blue, How Beautiful (Deluxe Edition)",nan,,,,,0
Bushido,Elijah Nang,Gaijin II Tale of Rai,2020-05-15,15.0,115662.0,0
Alagoas,nan,,,,,0
"What A Terrible World, What A Beautiful World (Deluxe Box Set)",nan,,,,,0
30 Trips Around The Sun,nan,,,,,0
Sticky Fingers (Super Deluxe Edition),nan,,,,,0
"I Love You, Honeybear (Limited Edition Deluxe Vinyl)",nan,,,,,0
Beneath The Skin (Deluxe Box Set),nan,,,,,0
"Songs Of The Night: Dance Recordings, 1916-1925",nan,,,,,0
Portrait Of An American Singer,nan,,,,,0
Lead Belly: The Smithsonian Folkways Collection,nan,,,,,0
"Folksongs Of Another America: Field Recordings From The Upper Midwest, 1937-1946",nan,,,,,0
Songs My Mother Taught Me,nan,,,,,0
"Parchman Farm: Photographs And Field Recordings, 1947–1959",nan,,,,,0
"Native North America (Vol. 1): Aboriginal Folk, Rock, And Country 1966–1985",nan,,,,,0
The Complete Concert By The Sea,nan,,,,,0
Wallflower,Nana Mouskouri,Every Grain of Sand,2021-05-21,3.0,228133.0,0
Recreational Love,nan,,,,,0
Currency Of Man,nan,,,,,0
Before This World,nan,,,,,0
Blake Mills,nan,,,,,0
Larry Klein,nan,,,,,0
Diplomacy,Gabe 'Nandez,Diplomacy,2019-07-23,0.0,230000.0,0
Dave Cobb,nan,,,,,0
Say My Name (RAC Remix),nan,,,,,0
Runaway (U & I) (Kaskade Remix),nan,,,,,0
Hold On (Fatum Remix),nan,,,,,0
Berlin By Overnight (CFCF Remix),nan,,,,,0
Spesial Akimilaku,Nanda Lia,Spesial Akimilaku,2019-02-17,9.0,343210.0,0
Shostakovich: Symphony No. 7,nan,,,,,0
Magnificat,GM Nanashi,SpellCast,2021-04-02,0.0,255386.0,0
Amdahl: Astrognosia & Aesop,nan,,,,,0
"Saint-Saëns: Symphony No. 3, 'Organ'",nan,,,,,0
Rachmaninoff: All-Night Vigil,nan,,,,,0
Monteverdi: Il Ritorno D'Ulisse In Patria,nan,,,,,0
"Dutilleux: Métaboles; L'Arbre Des Songes; Symphony No. 2, 'Le Double'",nan,,,,,0
Dan Merceruio,nan,,,,,0
Marina A. Ledin and Victor Ledin (Marina A. Ledin & Victor Ledin),nan,,,,,0
Manfred Eicher,nan,,,,,0
Blanton Alspaugh,nan,,,,,0
Zhou Long & Chen Yi: Symphony 'Humen 1839',nan,,,,,0
Spirit Of The American Range,nan,,,,,0
"Dutilleux: Métaboles; L'Arbre Des Songes; Symphony No. 2, 'Le Double'",nan,,,,,0
Bruckner: Symphony No. 4,nan,,,,,0
"Steffani: Niobe, Regina Di Tebe",nan,,,,,0
Mozart: Die Entführung Aus Dem Serail,nan,,,,,0
Monteverdi: Il Ritorno D'Ulisse In Patria,nan,,,,,0
Janácek: Jenufa,nan,,,,,0
Paulus: Far In The Heavens,nan,,,,,0
Pablo Neruda - The Poet Sings,nan,,,,,0
Monteverdi: Vespers Of 1610,nan,,,,,0
Beethoven: Missa Solemnis,nan,,,,,0
Shostakovich: Piano Quintet & String Quartet No. 2,nan,,,,,0
Render,nan,,,,,0
"Flaherty: Airdancing For Toy Piano, Piano & Electronics",nan,,,,,0
Brahms: The Piano Trios,nan,,,,,0
Rzewski: The People United Will Never Be Defeated!,nan,,,,,0
Rachmaninov Variations,nan,,,,,0
"Mozart: Keyboard Music, Vol. 7",nan,,,,,0
Grieg & Moszkowski: Piano Concertos,nan,,,,,0
Rouse: Seeing; Kabir Padavali,nan,,,,,0
Broken Lights of St. Petersburg,Nanna Sørensen,Studieoptagelser Fra Reykjavik,2014-11-17,0.0,307278.0,0
Nessun Dorma - The Puccini Album,nan,,,,,0
Beethoven: An Die Ferne Geliebte; Haydn: English Songs; Mozart: Masonic Cantata,nan,,,,,0
As Dreams Fall Apart - The Golden Age Of Jewish Stage And Film Music (1925-1955),nan,,,,,0
Woman At The New Piano,nan,,,,,0
"Handel: L'Allegro, Il Penseroso Ed Il Moderato, 1740",nan,,,,,0
Ask Your Mama,nan,,,,,0
Wolfe: Anthracite Fields,nan,,,,,0
Tower: Stroke,nan,,,,,0
Norman: Play,nan,,,,,0
Barry: The Importance Of Being Earnest,nan,,,,,0
Freedom,Pharrell Williams,Freedom,2015-07-02,60.0,162466.0,0
Alright,Kendrick Lamar,To Pimp A Butterfly,2015-03-16,77.0,219333.0,0
I Feel Love (Every Million Miles),The Dead Weather,Dodge And Burn,2015-09-25,43.0,195826.0,0
LSD,ASAP Rocky,,,,,0
"Another Brick In the Wall, Pt. 2 - Live",Roger Waters,In the Flesh - Live,2000-12-05,35.0,353840.0,0
"What Happened, Miss Simone?",nan,,,,,0
Sonic Highways,Foo Fighters,,,,,0
Mr. Dynamite: The Rise Of James Brown,nan,,,,,0
Stay With Me (Darkchild Version),Sam Smith,,,,,1
Morning,Beck,Morning Phase,2014-01-01,49.0,319786.0,1
Stay With Me (Darkchild Version),nan,,,,,1
Judges 6:23 / Ruth 4:15 / 1 Sam 30:18 / 2 Sam 22:2-4 / 1 King 18:21,Garith Smith & Nancy Smith,God's Healing Scriptures,2012-02-14,0.0,250666.0,1
Happy - Live,Pharrell Williams,Happy (Live),2014-09-23,48.0,201106.0,1
Say Something,A Great Big World,Is There Anybody Out There?,2014-01-20,70.0,229400.0,1
Cheek To Cheek,Tony Bennett,Cheek To Cheek (Deluxe),2014-09-23,51.0,170546.0,1
Not In That Way,Sam Smith,In The Lonely Hour,2014-05-26,59.0,172452.0,1
Rather Be (feat. Jess Glynne),Clean Bandit,Rather Be (feat. Jess Glynne),2014-01-17,69.0,227833.0,1
CIRCLONT6A [141.98][syrobonkus mix],Aphex Twin,Syro,2014-09-22,33.0,360200.0,1
Bass & Mandolin,Chris Thile,,,,,1
Lazaretto,Jack White,Lazaretto,2014-06-10,54.0,219400.0,1
The Last In Line,Tenacious D,Ronnie James Dio - This Is Your Life,2014-03-31,39.0,223773.0,1
Ain't It Fun,nan,,,,,1
Morning,Beck,Morning Phase,2014-01-01,49.0,319786.0,1
The Strangers,St. Vincent,Actor,2009-05-05,34.0,244840.0,1
Drunk in Love (feat. Jay-Z),Beyoncé,BEYONCÉ [Platinum Edition],2014-11-24,70.0,323480.0,1
Jesus Children,Robert Glasper,Black Radio 2 (Deluxe),2013-01-01,19.0,329560.0,1
I'm Always Drunk In San Francisco (And I Don't Drink At All),Nancy Wilson,Welcome To My Love,1968-01-01,29.0,151866.0,1
That Girl,Pharrell Williams,In My Mind,2006-01-01,47.0,241026.0,1
"Love, Marriage & Divorce",Toni Braxton,,,,,1
United In Grief,Kendrick Lamar,Mr. Morale & The Big Steppers,2022-05-13,72.0,255377.0,1
The Monster,Eminem,The Marshall Mathers LP2,2013-11-05,76.0,250188.0,1
I Wish You Love,Nancy Wilson,Something Wonderful,2004-01-01,60.0,120133.0,1
The Monster,Eminem,The Marshall Mathers LP2,2013-11-05,76.0,250188.0,1
Something in the Water,Carrie Underwood,Greatest Hits: Decade #1,2014-12-09,51.0,238173.0,1
Gentle On My Mind,The Band Perry,Glen Campbell I'll Be Me Soundtrack,2015-01-01,43.0,189253.0,1
I'm Not Gonna Miss You,nan,,,,,1
Platinum,Miranda Lambert,Platinum,2014-06-02,34.0,191013.0,1
Winds Of Samsara,Ricky Kej,,,,,1
Fingerprints,nan,,,,,1
Beautiful Life,Dianne Reeves,,,,,1
Trilogy,Chick Corea Trio,,,,,1
Life In The Bubble,Gordon Goodwin's Big Phat Band,Life In The Bubble,2014,14.0,405440.0,1
They Came,Arturo O'Farrill & The Afro Latin Jazz Orchestra,The Offense of the Drum,2014-05-06,2.0,446942.0,1
No Greater Love,Nancy Lamka,Revive!,2015-04-15,0.0,175813.0,1
Messengers,nan,,,,,1
Help,Erica Campbell,Help,2014-03-25,30.0,297007.0,1
Run Wild. Live Free. Love Strong.,nan,,,,,1
Shine For All The People,Mike Farris,,,,,1
Tangos,Rubén Blades,,,,,1
Multiviral,Calle 13,,,,,1
Mano a Mano,Vicente Fernández,Mano a Mano - Tangos a la Manera de Vicente Fernández,2014-04-29,20.0,222240.0,1
Más + Corazón Profundo,Carlos Vives,,,,,1
A Feather's Not A Bird,Rosanne Cash,The River & The Thread,2013-01-01,32.0,198200.0,1
A Feather's Not A Bird,nan,,,,,1
The Sunken Lands,Rosanne Cash,The River & The Thread (Deluxe),2013-01-01,43.0,176360.0,1
The Train That Carried My Girl From Town,The Earls Of Leicester,Rattle & Roar,2016-07-15,31.0,166413.0,1
One Step Forward (Two Steps Back),Johnny Winter,"Hey, Where's Your Brother?",1992-01-01,3.0,148973.0,1
Remedy,Old Crow Medicine Show,,,,,1
The Legacy,Jo-EL Sonnier,,,,,1
Fly Rasta,Ziggy Marley,Fly Rasta,2014-04-15,26.0,219901.0,1
Try Everything,Angelique Kidjo,Jazz Loves Disney 2 - A Kind Of Magic,2017-11-10,16.0,220493.0,1
I Am Malala: How One Girl Stood Up For Education And Changed The World (Malala Yousafzai),Neela Vaswani,,,,,1
Diary Of A Mad Diva,Joan Rivers,,,,,1
Mandatory Fun,"""Weird Al"" Yankovic",,,,,1
Beautiful: The Carole King Musical,nan,,,,,1
"For The First Time In Forever - From ""Frozen""",Nana Ou-Yang,Cello Loves Disney,2017-06-16,12.0,226066.0,1
The Grand Budapest Hotel,nan,,,,,1
Let It Go - Instrumental Karaoke,Kristen Anderson-Lopez,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),2013-01-01,37.0,226200.0,1
The Book Thief,nan,,,,,1
Daft Punk,nan,,,,,1
New York Tendaberry,nan,,,,,1
Lightning Bolt,nan,,,,,1
"The Rise & Fall Of Paramount Records, Volume One (1917-27)",nan,,,,,1
Offering: Live At Temple University,nan,,,,,1
"The Garden Spot Programs, 1950",nan,,,,,1
Morning Phase,nan,,,,,1
Max Martin,nan,,,,,1
All Of Me (Tiësto's Birthday Treatment Remix),nan,,,,,1
Beyoncé,nan,,,,,1
Vaughan Williams: Dona Nobis Pacem; Symphony No. 4; The Lark Ascending,nan,,,,,1
Judith Sherman,nan,,,,,1
"Adams, John: City Noir",nan,,,,,1
Charpentier: La Descente D'Orphée Aux Enfers,nan,,,,,1
The Sacred Spirit Of Russia,nan,,,,,1
In 27 Pieces - The Hilary Hahn Encores,nan,,,,,1
Studies for Player Piano: Study No. 6,Conlon Nancarrow,Nancarrow: Studies / Tango / Piece No. 2 / Trio,1993-07-13,25.0,230266.0,1
Douce nuit sainte nuit,Nana Mouskouri,Christmas in France,2022-10-27,0.0,141120.0,1
Partch: Plectra & Percussion Dances,nan,,,,,1
"Adams, John Luther: Become Ocean",nan,,,,,1
"Happy - From ""Despicable Me 2""",Pharrell Williams,G I R L,2014-03-03,77.0,232720.0,1
20 Feet From Stardom,Darlene Love,,,,,1
All About That Bass,Meghan Trainor,Title (Deluxe),2015-01-09,71.0,187920.0,0
Shake It Off,Taylor Swift,1989,2014-10-27,70.0,219200.0,0
Chandelier,Sia,1000 Forms Of Fear (Deluxe Version),2015-05-04,67.0,216120.0,0
Fancy,Iggy Azalea,The New Classic (Deluxe Version),2014-01-01,65.0,199938.0,0
That Girl,Pharrell Williams,In My Mind,2006-01-01,47.0,241026.0,0
Not In That Way,Sam Smith,In The Lonely Hour,2014-05-26,59.0,172452.0,0
X,Ed Sheeran,,,,,0
Beyoncé Interlude,Beyoncé,Dangerously In Love,2003-06-24,1.0,16373.0,0
Take Me To Church,nan,,,,,0
Shake It Off,Nancy Kahelski,UNDERDOG,2023-01-15,7.0,184295.0,0
Chandelier,nan,,,,,0
All About That Bass,nan,,,,,0
Haim,nan,,,,,0
Brandy Clark,nan,,,,,0
Bastille,nan,,,,,0
Iggy Azalea,nan,,,,,0
Shake It Off,Taylor Swift,1989,2014-10-27,70.0,219200.0,0
Stay With Me (Darkchild Version),Sam Smith,,,,,0
Chandelier,Sia,1000 Forms Of Fear (Deluxe Version),2015-05-04,67.0,216120.0,0
All of Me - Live from Spotify Milan,John Legend,Spotify Sessions,2013-11-22,52.0,291960.0,0
Dark Horse,Katy Perry,PRISM,2013-01-01,76.0,215672.0,0
Bang Bang,Jessie J,Sweet Talker (Deluxe Version),2014-10-14,75.0,199386.0,0
A Sky Full of Stars,Coldplay,Ghost Stories,2014-05-19,80.0,267866.0,0
Fancy,Iggy Azalea,The New Classic (Deluxe Version),2014-01-01,65.0,199938.0,0
Partners,Barbra Streisand,,,,,0
Sending You a Little Christmas (with Jim Brickman),Johnny Mathis,Sending You a Little Christmas,2013-10-29,13.0,232906.0,0
Strangers In The Night,Barry Manilow,The Greatest Songs Of The Sixties,2006-10-31,8.0,185466.0,0
Nostalgia,Annie Lennox,,,,,0
X,Ed Sheeran,,,,,0
Prism,Katy Perry,,,,,0
My Everything,Ariana Grande,My Everything (Deluxe),2014-08-25,63.0,168520.0,0
SMS (Bangerz) (feat. Britney Spears),Miley Cyrus,Bangerz (Deluxe Version),2013-10-04,49.0,169440.0,0
Ghost Stories,Coldplay,,,,,0
Faded,ZHU,THE NIGHTDAY,2014-09-11,57.0,223480.0,0
I Got U,Duke Dumont,EP1,2014-01-01,56.0,285596.0,0
F For You - Eats Everything Remix,Disclosure,Up and Down Vol 8,2023-02-20,0.0,441764.0,0
Never Say Never - Extended Mix,Basement Jaxx,Junto,2014-08-25,27.0,263053.0,0
Little Damage,Mat Zo,Damage Control,2013-11-05,13.0,104776.0,0
Do It Again,Röyksopp,Do It Again,2014-04-28,30.0,306440.0,0
Nabuma Rubberband,Little Dragon,Nabuma Rubberband,2014-01-01,20.0,195546.0,0
while(1<2),deadmau5,while(1<2),2014-01-01,16.0,4032162.0,0
Jazz Funk Soul,Jeff Lorber,,,,,0
Thang 4 U (feat. Alexander East) - Nathan G Luvbug Dub,Nathan G,Thang 4 U (feat. Alexander East),2009-03-14,0.0,312142.0,0
Slam Dunk,Gerald Albright,Slam Dunk,2014-01-01,19.0,280106.0,0
Wild Heart,Mindi Abair,Wild Heart,2014-01-01,9.0,247960.0,0
Fever,The Black Keys,Turn Blue,2014-05-09,58.0,246306.0,0
Blue Moon,Beck,Morning Phase,2014-01-01,48.0,242346.0,0
Do I Wanna Know?,Arctic Monkeys,AM,2013-09-09,84.0,272394.0,0
Gimme Something Good,Ryan Adams,Ryan Adams,2014-09-09,27.0,234893.0,0
The Negative One,Slipknot,.5: The Gray Chapter (Special Edition),2014-10-15,53.0,325171.0,0
Heartbreaker,Motörhead,Aftershock,2013-10-18,30.0,185016.0,0
High Road,Mastodon,Once More 'Round the Sun,2014-06-20,45.0,255626.0,0
Neon Knights,Anthrax,Ronnie James Dio - This Is Your Life,2014-03-31,30.0,268813.0,0
The Lazaretto Dispatch,nanigan nickleby,Yonder & Elsewhere,2022-08-04,3.0,182675.0,0
Gimme Something Good,nan,,,,,0
Fever Dog - Demo,Nancy Wilson,Fever Dog (Demo) / Love Thing / Love Comes And Goes,2021-06-25,7.0,192053.0,0
Once In A Very Blue Moon - Live Version,Nanci Griffith,Country Gold,1997-01-01,28.0,144866.0,0
Songs Of Innocence,U2,,,,,0
Hypnotic Eye,Tom Petty,,,,,0
Turn Blue,The Black Keys,Turn Blue,2014-05-09,49.0,222960.0,0
Ryan Adams,Ryan Adams,,,,,0
Lazaretto,Jack White,Lazaretto,2014-06-10,54.0,219400.0,0
Melophobia,Cage The Elephant,,,,,0
Reflektor,Arcade Fire,Reflektor,2013,51.0,450983.0,0
This Is All Yours,Alt-J,,,,,0
Good Kisser,Usher,Good Kisser,2014-05-05,54.0,249626.0,0
Like This,Ledisi,The Truth,2014-01-01,23.0,228333.0,0
It's Your World,Jennifer Hudson,,,,,0
New Flame (feat. Usher & Rick Ross),Chris Brown,X (Expanded Edition),2014-09-16,66.0,244226.0,0
