Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Blue Eyes Crying In The Rain (Single),Ace Cannon,,,,,0
The Door Is Always Open (Single),nan,,,,,0
"Hank Williams, You Wrote My Life",nan,,,,,0
Every Time You Touch Me (I Get High) (Single),nan,,,,,0
"Dropkick Me, Jesus",nan,,,,,0
Sunday Morning With Charley Pride (Album),Charley Pride,,,,,0
Something Super Natural (Album),Pat Boone,,,,,0
Silver Linings (Album),Charlie Rich,,,,,0
Precious Memories (Album),Ray Price,,,,,0
Just A Closer Walk With Thee (Track),Sonny James,,,,,0
Have A Talk With God (Track),Stevie Wonder,,,,,0
Amazing Grace (Track),Willie Nelson,,,,,0
Learning To Lean (Album),Blackwood Brothers,,,,,0
Just Because (Album),nan,,,,,0
Here They Come (Album),nan,,,,,0
Between The Cross And Heaven (There's A Whole Lot Of Living Going On) (Album),nan,,,,,0
Proud Earth,Dan George,,,,,0
"If You Love These Blues, Play 'em As You Please (Album)",Michael Bloomfield,,,,,0
Beware Of The Dog (Album),Hound Dog Taylor,,,,,0
Bagpipe Marches And Music Of Scotland (Album),nan,,,,,0
Sofrito (Album),Mongo Santamaria,,,,,0
Salsa (Soundtrack) (Album),nan,,,,,0
La Gorme (Album),Eydie Gorme,,,,,0
El Faisán,Johnny Pacheco,El Maestro,1975-12-31,38.0,502920.0,0
Cocinando La Salsa (Album),Joe Cuba,,,,,0
Winnie The Pooh For President (Campaign Song) (Single),Larry Groce,,,,,0
The Adventures Of Ali And His Gang Vs. Mr. Tooth Decay (Album),Muhammad Ali,,,,,0
Snow White And The Seven Dwarfs (Album),nan,,,,,0
Dickens' Christmas Carol (Album),nan,,,,,0
You Gotta Wash Your Ass (Album),Redd Foxx,,,,,0
Sleeping Beauty (Album),nan,,,,,0
Goodbye Pop (Album),National Lampoon,,,,,0
"Bill Cosby Is Not Himself These Days-Rat Own, Rat Own. Rat Own (Album)",Bill Cosby,,,,,0
Hemingway: The Old Man And The Sea (Album),Charlton Heston,,,,,0
Fahrenheit 451 (Album),Ray Bradbury,,,,,0
Dickens: A Tale Of Two Cities (Album),James Mason,,,,,0
Asimov: Foundation - The Psychohistorians (Album),William Shatner,,,,,0
The White Dawn,nan,,,,,0
Midnight Soul Patrol (Single),nan,,,,,0
Leprechaun's Dream (Single),nan,,,,,0
"Earth, Wind And Fire",nan,,,,,0
Contusion (Track),nan,,,,,0
The Omen,nan,,,,,0
Taxi Driver,nan,,,,,0
"Rich Man, Poor Man (Album)",nan,,,,,0
One Flew Over The Cuckoo's Nest,nan,,,,,0
3 Days Of The Condor (Album),nan,,,,,0
Side By Side By Sondheim (Album),nan,,,,,0
Rex (Album),nan,,,,,0
Pacific Overtures (Album),nan,,,,,0
My Fair Lady - 20th Anniversary Production,nan,,,,,0
The Art Of Courtly Love (Album),nan,,,,,0
Joplin: Treemonisha (Album),nan,,,,,0
"Horowitz Concerts 1975/76 (Schumann, Scriabin) (Album)",nan,,,,,0
Gershwin: Rhapsody In Blue/An American In Paris (Album),nan,,,,,0
Gershwin: Porgy And Bess (Album),nan,,,,,0
Bizet: Carmen (Album),nan,,,,,0
Arturo Toscanini - The Philadelphia Orchestra (Album),nan,,,,,0
"The Fourth Of July! (Ives: Symphony No. 2, Variations On America/ Copland: Appalachian Spring/ Bernstein: Overture To Candide/ Gershwin: American In Paris) (Album)",nan,,,,,0
Ravel: Daphnis Et Chloe (Complete Ballet) (Album),nan,,,,,0
Gershwin: Rhapsody In Blue,nan,,,,,0
Falla: Three Cornered Hat (Boulez Conducts Falla) (Album),nan,,,,,0
Elgar: Symphony No 2 In E Flat Major (Album),nan,,,,,0
Brahms: Symphony No. 1 In C Minor (Album),nan,,,,,0
Berlioz: Symphonie Fantastique (Album),nan,,,,,0
Verdi: Macbeth (Album),nan,,,,,0
Schoenberg: Moses Und Aaron (Album),nan,,,,,0
Massenet: Thais (Album),nan,,,,,0
Joplin: Treemonisha (Album),nan,,,,,0
Bizet: Carmen (Album),nan,,,,,0
Verdi: Opera Choruses (Album),nan,,,,,0
Tippett: A Child Of Our Time (Album),nan,,,,,0
Gregorian Chant,nan,,,,,0
Faure: Requiem (Album),nan,,,,,0
"Elgar: The Kingdom, Op. 51 (Album)",nan,,,,,0
Bernstein: Chichester Psalms/Britten: Rejoice In The Lamb (Album),nan,,,,,0
Berlioz: Requiem (Album),nan,,,,,0
Beethoven: Missa Solemnis (Album),nan,,,,,0
"The Heifetz - Piatigorsky Concerts (Dvorak: Trio In F Minor For Piano With Leonard Pennario, Stravinsky: Suite Italienne For Violin And Cello, Gilere: Duo For Violin And Cello, etc (Album)",nan,,,,,0
Shostakovich: Quartet No. 14 In F Sharp Major (Album),nan,,,,,0
"Schubert: Quintet In C, Op. 163 (Album)",nan,,,,,0
Messiaen: Quartet For The End Of Time (Album),nan,,,,,0
Hindemith: Sonatas For Brass And Piano (Complete) (Album),nan,,,,,0
"Dvorák: Quartets, Op.96 And 105",nan,,,,,0
Beethoven: Sonatas For Cello (Complete) (Album),nan,,,,,0
"Barber: Quartet For Strings, Op.11/Ives: Quartet No. 2 From Strings (Two American Masterpieces) (Album)",nan,,,,,0
Strauss: Don Quixote (Album),nan,,,,,0
Ravel: Concerto In G Major For Piano And Orchestra And Concerto In D Major For Left Hand (Album),nan,,,,,0
Prokofiev: The Five Piano Concertos (Album),nan,,,,,0
Brahms: Violin Concerto In D Major For Violin,nan,,,,,0
Bartók: Concerti For Piano Nos. 1 And 3,nan,,,,,0
"The Intimate Guitar/2 (Bach, Sor, Albeniz, Molleda, San Sebastian, Samazeuilh) (Album)",nan,,,,,0
"Schubert: Sonata In A Minor, Op. 42 And Hungarian Melody In B Minor (D817) (Album)",nan,,,,,0
Rachmaninoff: 23 Preludes (Album),nan,,,,,0
"Gershwin: Watts By George: Andre Watts Plays George Gershwin (Rhapsody In Blue, Preludes For Piano (3), 13 Songs From Gershwin Songbook) (Album)",nan,,,,,0
"Chopin: Preludes, Op.28 (Album)",nan,,,,,0
"(Kreisler) Itzhak Perlman Plays Fritz Kreisler (Caprice Viennois, Andantino In The Style Of Martini, Allegretto in The Style Of Boccherini, La Gitana) (Album)",nan,,,,,0
Wolf: Morike Lieder (Album),nan,,,,,0
Schoenberg: Nine Early Songs: The Cabaret Songs Of Arnold Schoenberg (Album),nan,,,,,0
"Mozart: Arias (La Clemenza Di Tito, Die Entfuhrung Aus Dem Serail, nozze Di Figaro, Etc.) (Album)",nan,,,,,0
Mahler: Das Lied Von Der Erde (Album),nan,,,,,0
Ives: Songs (Album),nan,,,,,0
"Classical Barbra (Debussy: Beau Soir, Canteloube: Berceuse, Wolf: Verschwiegene, Etc.) (Album)",nan,,,,,0
(Verdi:) Carlo Bergonzi Sings Verdi (Album),nan,,,,,0
Strauss: An Alpine Symphony (Album),nan,,,,,0
"Saint-Saens: Symphony No. 3 In C Minor (\""Organ\"") (Album)",nan,,,,,0
"Mahler: Symphony No. 2 In C Minor (\""Resurrection\"") (Album)",nan,,,,,0
Gershwin: Porgy And Bess (Album),nan,,,,,0
Falla: Three Cornered Hat (Boulez Conducts Falla) (Album),nan,,,,,0
Britten: Four Sea Interludes And Passagaglia From (Album),nan,,,,,0
Brahms: Symphony No. 1 In C Minor (Album),nan,,,,,0
"Beyond The Sun: An Electronic Portrait Of Holst's \""The Planets\"" - Patrick Gleeson (Album)",nan,,,,,0
Love Will Keep Us Together,nan,,,,,1
Still Crazy After All These Years,Paul Simon,Still Crazy After All These Years,1975-10-25,56.0,206533.0,1
Send in the Clowns,Nancy Girard,"All These Years, Vol. IV: Songs from Movies and Musicals",2019-08-30,0.0,255680.0,1
Natalie Cole,nan,,,,,1
The Rockford Files,nan,,,,,1
Misty Meadows,Nano Sounds,Peaceful City Nature,2022-09-29,0.0,71935.0,1
Between The Lines,nan,,,,,1
"Honey, You're Wild",Nannette Hunter,"Honey, You're Wild",2022-03-17,10.0,106919.0,1
Blood On The Tracks,nan,,,,,1
Arif Mardin,nan,,,,,1
Oscar Peterson And Dizzy Gillespie,nan,,,,,1
No Mystery,Chick Corea,Native Sense: The New Duets,1997-01-01,4.0,550040.0,1
Images de Paris,Michel Legrand,Le joli mai (Original movie soundtrack),1963,0.0,152449.0,1
At Seventeen - Remastered,Janis Ian,Between the Lines (Remastered),1975-03-01,47.0,283880.0,1
Still Crazy After All These Years,Paul Simon,Still Crazy After All These Years,1975-10-25,56.0,206533.0,1
Lyin' Eyes - 2013 Remaster,Eagles,One of These Nights (2013 Remaster),1975,62.0,381998.0,1
The Hustle - Original Mix,Van McCoy,Disco Baby,1975-01-01,47.0,248222.0,1
This Will Be (An Everlasting Love),Natalie Cole,Inseparable,1975-01-01,70.0,171960.0,1
Living for the City,Ray Charles,True Genius,2021-09-10,17.0,364053.0,1
Little Stars Shining in the Sky,Nana Bebê,Lullabies for Babies and Newborns,2018-05-08,48.0,40928.0,1
Fly Robin Fly,Silver Convention,Silver Convention - Fly Robin Fly,2010-09-20,47.0,230920.0,1
Where Is Love,Nancy Girard,All These Years Volume IV Movies and Musicals,2019-08-26,0.0,174560.0,1
Take Me Back,Andrae Crouch,Classics Vol. 1,1993-08-17,30.0,252960.0,1
I Can't Help It (If I'm Still in Love With You),Linda Ronstadt,Heart Like A Wheel,1974,35.0,165933.0,1
Blue Eyes Crying In the Rain,Willie Nelson,Red Headed Stranger,1975-05-01,57.0,138600.0,1
Lover Please,Kris Kristofferson,Breakaway,1974-12-01,28.0,184813.0,1
The Entertainer,Chet Atkins,Chet Picks On The Grammys,2002,18.0,137333.0,1
(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,nan,,,,,1
"Jesus, We Just Want To Thank You",nan,,,,,1
No Shortage,nan,,,,,1
Let The Good Times Roll,Muddy Waters,The Muddy Waters Woodstock Album,1995-01-01,7.0,315533.0,1
Sun Of Latin Music,Eddie Palmieri,,,,,1
The Little Prince,Richard Burton,,,,,1
Is It Something I Said?,Richard Pryor,,,,,1
Give 'Em Hell Harry,James Whitmore,,,,,1
Images and Swords,NanowaR of Steel,Stairway To Valhalla,2018-11-09,13.0,54493.0,1
Jawsh 685 - Laxed,Nandu Souza,Jawsh 685 - Laxed,2020-07-03,0.0,226316.0,1
To The Max,Nana Rogues,To The Max,2018-08-24,35.0,205568.0,1
Beethoven: Complete Symphonies,Anton Nanut,Beethoven: The Nine Symphonies,2009-01-01,0.0,614733.0,1
Ravel: Daphnis Et Chloe (Complete Ballet),nan,,,,,1
Mozart: Cosi Fan Tutte,nan,,,,,1
Orff: Carmina Burana,nan,,,,,1
"Schubert: Trios Nos. 1 In B Flat, Op. 99 And 2 In E Flat, Op. 100 (Piano Trios)",nan,,,,,1
Ravel: Concerto For Left Hand And Concerto For Piano In G/Faure: Fantaisie For Piano And Orchestra,nan,,,,,1
Bach: Sonatas And Partitas For Violin Unaccompanied,nan,,,,,1
Mahler: Kindertotenlieder,nan,,,,,1
Footlifters,nan,,,,,1
Ravel: Daphnis Et Chloe (Complete Ballet),nan,,,,,1
Rhinestone Cowboy (Single),Glen Campbell,,,,,0
Mandy (Single),Barry Manilow,,,,,0
Lyin' Eyes - Single Version; 2018 Remaster,Eagles,Legacy,2018-11-02,48.0,255546.0,0
At Seventeen - Single Version,Janis Ian,Once Upon A Song,2001-11-20,7.0,235973.0,0
One Of These Nights (Album),Eagles,,,,,0
Heart Like A Wheel (Album),Linda Ronstadt,,,,,0
Captain Fantastic And The Brown Dirt Cowboy (Album),Elton John,,,,,0
Between The Lines (Album),Janis Ian,,,,,0
Rhinestone Cowboy,nan,,,,,0
Love Will Keep Us Together,nan,,,,,0
FEELINGS,Nanida9,FEELINGS,2021-05-21,22.0,165851.0,0
At Seventeen (Single),nan,,,,,0
K.C. And The Sunshine Band,nan,,,,,0
Brecker Brothers,nan,,,,,0
Amazing Rhythm Aces,nan,,,,,0
Morris Albert,nan,,,,,0
"Theme From \""Jaws\""",nan,,,,,0
Some Skunk Funk,nan,,,,,0
"Beautiful Things/The Things I Love/How About You? - Medley/Live On The Ed Sullivan Show, November 9, 1969",Nancy Wilson,"Beautiful Things/The Things I Love/How About You? (Medley/Live On The Ed Sullivan Show, November 9, 1969)",2022-08-05,17.0,182382.0,0
Living For The City,nan,,,,,0
Children Of Lima,nan,,,,,0
Killing Me Softly with His Song,Nancy Sinatra,Shifting Gears,2013-12-03,33.0,230346.0,0
Gershwin Medley,nan,,,,,0
Autumn in New York,Nancy Stearns,Weather or Not,2011-11-15,0.0,235146.0,0
April In Paris,nan,,,,,0
The Original Soundtrack (Album),nan,,,,,0
Storm At Sunup (Album),nan,,,,,0
I've Got The Music In Me,nan,,,,,0
Ambrosia,nan,,,,,0
Wish You Were Here (Album),nan,,,,,0
Steppin' (Album),nan,,,,,0
Solo Piano (Album),nan,,,,,0
Playing Possum (Album),nan,,,,,0
Physical Graffiti (Album),nan,,,,,0
One Of These Nights (Album),nan,,,,,0
DREAMCATCHER,NANO,BEST ALBUM 「I」,2020-03-18,14.0,217866.0,0
Atlantic Crossing (Album),nan,,,,,0
The Tatum Solo Masterpieces (Album),nan,,,,,0
The Real Lenny Bruce (Album),nan,,,,,0
"Greatest Hits, Vol. 2 (Album)",nan,,,,,0
A Legendary Performer - Glenn Miller And His Orchestra,nan,,,,,0
Gus Dudgeon (producer),nan,,,,,0
Peter Asher (producer),nan,,,,,0
"Dennis Lambert, Brian Potter (producers)",nan,,,,,0
Bill Szymczyk (producer),nan,,,,,0
Solo Piano (Album),nan,,,,,0
Images (Album),nan,,,,,0
Giant Steps (First Release Of Alternate Take),nan,,,,,0
Concierto (Album),nan,,,,,0
Supersax Plays Bird With Strings (Album),Supersax,,,,,0
Giant Steps (First Release Of Alternate Take),John Coltrane,,,,,0
Dizzy Gillespie's Big 4 (Album),nan,,,,,0
Basie Jam (Album),Count Basie,,,,,0
The Tiger Of San Pedro (Album),Bill Watrous,,,,,0
Potpourri (Album),Thad Jones,,,,,0
Lab '75 (Album),nan,,,,,0
Clark Terry's Big-B-A-D Band Live At The Wichita Jazz Festival (Album),Clark Terry,,,,,0
Send In The Clowns (Single),Judy Collins,,,,,0
Heart Like A Wheel (Album),Linda Ronstadt,,,,,0
Have You Never Been Mellow (Single),Olivia Newton-John,,,,,0
Ain't No Way To Treat A Lady (Single),Helen Reddy,,,,,0
Rhinestone Cowboy (Single),Glen Campbell,,,,,0
Misplaced Feelings - Single Version,Nana¡,Misplaced Feelings,2022-04-09,0.0,212648.0,0
Captain Fantastic And The Brown Dirt Cowboy (Album),Elton John,,,,,0
Bad Blood (Single),Neil Sedaka,,,,,0
The Way We Were / Try to Remember - Single Version,Gladys Knight & The Pips,The Best of Gladys Knight & The Pips: Love Finds Its Own Way,2007-06-16,14.0,285573.0,0
My Little Town,nan,,,,,0
Love Will Keep Us Together,nan,,,,,0
A Capella 2 (Album),nan,,,,,0
Tom Cat (Album),Tom Scott,,,,,0
Theme from The Rockford Files (feat. Larry Carlton),Mike Post,Television Theme Songs,2005-02-08,26.0,186600.0,0
Chase The Clouds Away (Single),Chuck Mangione,,,,,0
Brazil (Single),Ritchie Family,,,,,0
What A Diff'rence A Day Makes (Album),Esther Phillips,,,,,0
"Shame, Shame, Shame (Single)",nan,,,,,0
Rockin' Chair (Single),Gwen McCrae,,,,,0
Never Can Say Goodbye,Gloria Gaynor,Gloria Gaynor (Double Gold Album),2009-01-19,8.0,251573.0,0
Supernatural Thing - Part I (Single),Ben E. King,,,,,0
Love Won't Let Me Wait (Single),Major Harris,,,,,0
L-O-V-E (love),Al Green,The Hi Records Singles Collection,2019-06-14,5.0,190549.0,0
Chocolate Chip (Album),Isaac Hayes,,,,,0
How Long (Betcha' Got A Chick On The Side) (Single),nan,,,,,0
Get Down Tonight (Single),nan,,,,,0
Fire (Album),Ohio Players,,,,,0
Cut The Cake (Album),Average White Band,,,,,0
Sneakin' Up Behind You (Single),Brecker Brothers,,,,,0
Hang Up Your Hangups,Herbie Hancock,,,,,0
Express (Single),nan,,,,,0
Disco Baby (Album),Van McCoy,,,,,0
Walking In Rhythm,nan,,,,,0
Like It That Way,Nancy Moran,Objects In Mirror Are Closer Than They Appear,1993-01-01,0.0,256733.0,0
Get Down Tonight,nan,,,,,0
Ease On Down The Road,nan,,,,,0
To The Glory Of God (Album),James Cleveland,,,,,0
The Storm Is Passing Over (Album),nan,,,,,0
Jesus Is The Best Thing (Track),James Cleveland,,,,,0
God Has Smiled On Me,James Cleveland,Sings With The World's Greates Choirs 20th Anniversary Album,1980-09-23,14.0,271466.0,0
The Pill,Loretta Lynn,All the Single Ladies: Anthems of Independence,2021-03-05,0.0,154800.0,0
Jolene (Track),Dolly Parton,,,,,0
If I Could Only Win Your Love (Single),Emmylou Harris,,,,,0
I'm Not Lisa (Single),Jessi Colter,,,,,0
Thank God I'm A Country Boy (Single),John Denver,,,,,0
Misty (Single),Ray Stevens,,,,,0
Country Boy (You Got Your Feet In L.A.) (Single),Glen Campbell,,,,,0
Before The Next Teardrop Falls - Single Version,Freddy Fender,20th Century Masters: The Millennium Collection: Best Of Freddy Fender,2001-01-01,14.0,153600.0,0
Are You Sure Hank Done It This Way? (Single),Waylon Jennings,,,,,0
Texas Gold (Album),Asleep At The Wheel,,,,,0
Live Your Life Before You Die (Single),nan,,,,,0
I'll Go To My Grave Loving You (Single),nan,,,,,0
Feelins' (Single),Conway Twitty,,,,,0
Vassar Clements (Album),Vassar Clements,,,,,0
Fat Boy Rag (Track),Asleep At The Wheel,,,,,0
Colonel Bogey,Chet Atkins,Picks the Best,1967,2.0,119466.0,0
Charlie My Boy (Album),Charlie McCoy,,,,,0
Thank God I'm A Country Boy,nan,,,,,0
I'm Not Lisa,nan,,,,,0
Blue Eyes Crying In The Rain,nan,,,,,0
Before The Next Teardrop Falls,nan,,,,,0
This Time Lord (Album),Ray Price,,,,,0
Something Good Is About To Happen (Album),nan,,,,,0
Gentle As Morning (Album),Anita Kerr,,,,,0
Amazing Grace (Track),Larry Hart,,,,,0
Johnny Cash Sings Precious Memories (Album),Johnny Cash,,,,,0
Holy Bible - New Testament (Album),nan,,,,,0
Happy Goodman Family Hour (Album),nan,,,,,0
Connie Smith Sings Hank Williams Gospel (Album),Connie Smith,,,,,0
Wake Up Dead Man (Black Convict Work Songs) (Album),nan,,,,,0
Music Of Guatemala (Album),San Lucas Band,,,,,0
Memphis Blues (Album),Memphis Slim,,,,,0
I Got What It Takes (Album),Koko Taylor,,,,,0
"The Good, The Bad And The Ugly (Album)",Willie Colon,,,,,0
Quieres Ser Mi Amante (Single),Camilo Sesto,,,,,0
Paunetto's Point (Album),Bobby Paunetto,,,,,0
"Fania All-Stars Live At Yankee Stadium, Vol. 1 (Album)",Fania All-Stars,,,,,0
Barretto (Album),Ray Barretto,,,,,0
Afro-Indo (Album),Mongo Santamaria,,,,,0
Sesame Street Monsters (Album),nan,,,,,0
Really Rosie (Album),Carole King,,,,,0
Mr. Poppa's Penguins,Jim Backus,,,,,0
Merry Christmas From Sesame Street,nan,,,,,0
Bert And Ernie Sing-Along (Album),nan,,,,,0
Modern Scream (Album),Lily Tomlin,,,,,0
Matching Tie And Handkerchief (Album),Monty Python,,,,,0
An Evening With Wally Londo Featuring Bill Slaszo (Album),George Carlin,,,,,0
A Star Is Bought (Album),Albert Brooks,,,,,0
To Kill A Mockingbird (Album),Maureen Stapleton,,,,,0
The Prophet (Album),Richard Harris,,,,,0
The Autobiography Of Miss Jane Pittman (Album),Claudia McNeil,,,,,0
Talk About America (Album),Alistair Cooke,,,,,0
Immortal Sherlock Holmes Mercury Theater On The Air (Album),Orson Welles,,,,,0
The Rockford Files,nan,,,,,0
The Hustle (Single),nan,,,,,0
"Fly, Robin, Fly",nan,,,,,0
Chase The Clouds Away,nan,,,,,0
Twigs and fallen Leaves shaking in the Autumn Wind,Baby Lion Nana,The Sound of Wind,2017-12-08,0.0,1588468.0,0
The Return Of The Pink Panther,nan,,,,,0
Nashville (Album),nan,,,,,0
Murder On The Orient Express (Album),nan,,,,,0
Shenandoah (Album),nan,,,,,0
Chicago (Album),nan,,,,,0
A Little Night Music (Album),nan,,,,,0
A Chorus Line (Album),nan,,,,,0
Rossini: The Siege Of Corinth (Album),nan,,,,,0
Ravel: Daphnis Et Chloe (Complete Ballet) (Album),nan,,,,,0
Penderecki: Magnificat (Album),nan,,,,,0
Orff: Carmina Burana (Album),nan,,,,,0
Mozart: Cosi Fan Tutte (Album),nan,,,,,0
Beethoven: Symphony No. 5 In C Minor (Album),nan,,,,,0
Mahler: Symphony No. 5 In C Sharp Minor (Album),nan,,,,,0
Mahler: Symphony No. 4 In G Major (Album),nan,,,,,0
Berlioz: Symphonie Fantastique (Album),nan,,,,,0
Beethoven: Symphony No. 9 In D Minor (Album),nan,,,,,0
Beethoven: Symphony No. 5 In C Minor (Album),nan,,,,,0
Beethoven: Symphonies (9) Complete (Album),nan,,,,,0
Bartók: Concerto For Orchestra,nan,,,,,0
Vaughan Williams: Sir John In Love (Album),nan,,,,,0
Schoenberg: Moses Und Aron (Album),nan,,,,,0
Rossini: The Siege Of Corinth (Album),nan,,,,,0
Rossini: The Barber Of Seville (Album),nan,,,,,0
Korngold: Die Tote Stadt (Album),nan,,,,,0
Dallapiccola; Il Prigioniero (Album),nan,,,,,0
Schoenberg: Gurre-Lieder (Album),nan,,,,,0
Penderecki: Magnificat (Album),nan,,,,,0
Haydn: Harmoniemesse (Album),nan,,,,,0
Cherubini: Requiem In D Minor For Male Chorus And Orchestra (Album),nan,,,,,0
Berlioz: La Damnation De Faust (Album),nan,,,,,0
Beethoven: Missa Solemnis (Album),nan,,,,,0
"Ravel: Trio For Violin, Cello And Piano (Album)",nan,,,,,0
R. Strauss: Sonata In F For Cello And Piano (Album),nan,,,,,0
Joplin: The Easy Winners And Other Rag Time Music Of Scott Joplin (Album),nan,,,,,0
Ives: Quartets Nos. 1 And 2 (Album),nan,,,,,0
"Gershwin: \""Gershwin's S'Wonderful\"" (Side I: American In Paris, 3 Preludes) (Track)",nan,,,,,0
Bolling: Suite For Flute And Piano (Album),nan,,,,,0
"Baroque Oboe Recital: Works By Bach, Couperin And Marais (Album)",nan,,,,,0
"Saint-Saens: Introduction And Rondo Capriccioso, Havanaise/ Chausson: Poeme/ Ravel: Tzigane (Album)",nan,,,,,0
Mozart: Concertos No. 18 In B Flat Major And 27 In B Flat Major For Piano And Orchestra (Album),nan,,,,,0
Mozart: Concertos For piano And Orchestra Composed In 1784 (6) (Nos. 14-19) (Album),nan,,,,,0
Mendelssohn: Concerto No. 1 In G Minor For Piano And No. 2 In D Minor For Piano (Album),nan,,,,,0
"Four Trumpet Concertos By Vivaldi, Telemann, L. Mozart, Hummel (Album)",nan,,,,,0
Dvorák: Concerto In B Minor For Cello,nan,,,,,0
Berkeley: Guitar Concerto/Rodrigo: Concierto De Aranjuez For Guitar (Album),nan,,,,,0
"Schumann: Carnaval, Op. 9 (Album)",nan,,,,,0
Messiaen: Vingt Regards Sur L'Enfant Jesus (Album),nan,,,,,0
"Falla: \""Music Of Falla\"" (Three Cornered Hat, El Amor Brujo, etc.) (Album)",nan,,,,,0
"Chopin: Etudes, Op. 10 And 25 (Album)",nan,,,,,0
Bach: Suites For Lute (Album),nan,,,,,0
"Verdi And Puccini Duets (Othello, Ballo En Maschera, Manon Lescaut, Madame Butterfly) (Album)",nan,,,,,0
"Schumann: Frauenliebe Und Leben, Op.42 (Album)",nan,,,,,0
Schumann: Frauenliebe Und Leben (Album),nan,,,,,0
Cleo Laine Sings Pierrot Lunaire And Songs By Ives (Album),nan,,,,,0
"Canteloube: Songs Of The Auvergne, Album 2 (Album)",nan,,,,,0
After The Ball (A Treasury Of Turn-Of-The-Century Popular Songs) (Album),nan,,,,,0
"The English Harpsichord (Byrd, Farnaby, Etc.) (Album)",nan,,,,,0
Korngold: Die Tote Stadt (Album),nan,,,,,0
Kodaly: Orchestral Works (Complete) (Album),nan,,,,,0
Joplin: The Easy Winners (Album),nan,,,,,0
Joplin: The Complete Works Of Scott Joplin (Album),nan,,,,,0
Haydn: Symphonies 93-104 (Album),nan,,,,,0
"Gershwin: \""Gershwin's S'wonderful\"" (Album)",nan,,,,,0
Gagliano: La Dafne (Album),nan,,,,,0
Stravinsky: The Rite Of Spring (Album),nan,,,,,0
Ravel: Daphnis And Chloe (Album),nan,,,,,0
Orff: Carmina Burana (Album),nan,,,,,0
Beethoven: Symphony No. 5 In C Minor (Album),nan,,,,,0
Beethoven: Symphonies (9) Complete (Album),nan,,,,,0
Bartók: Concerto For Orchestra,nan,,,,,0
"I Love You, I Honestly Love You",Olivia Newton-John,"If You Love Me, Let Me Know",1974-05-01,48.0,220333.0,1
Fulfillingness' First Finale,Stevie Wonder,,,,,1
The Way We Were,Nancy Girard,"All These Years, Vol. IV: Songs from Movies and Musicals",2019-08-30,0.0,207813.0,1
Marvin Hamlisch,nan,,,,,1
Carry Me Across the Threshold,Nancy Moore,These Are Deep,2008-08-06,0.0,216346.0,1
Hold It Down with You Love,Nana McLean,"Penthouse Flashback Series: 80s, Vol. 2",2012-07-07,0.0,237853.0,1
Band On The Run,nan,,,,,1
Come And Gone,nan,,,,,1
The Hawk Flies,nan,,,,,1
Lookin' For The Time (Workin' Girl),Nanci Griffith,The Last Of The True Believers,1986-01-01,20.0,167893.0,1
Thom Bell,nan,,,,,1
First Recordings!,nan,,,,,1
The Trio,Joe Pass,,,,,1
Thundering Herd,Woody Herman,,,,,1
"I Love You, I Honestly Love You",Olivia Newton-John,"If You Love Me, Let Me Know",1974-05-01,48.0,220333.0,1
Fulfillingness' First Finale,Stevie Wonder,,,,,1
Band On The Run,Paul McCartney,Wingspan,2001-05-07,39.0,313066.0,1
The Entertainer - The Sting/Soundtrack Version/Orchestra Version,Marvin Hamlisch,The Sting,1974-01-01,40.0,183360.0,1
Ain't Nothing Like The Real Thing,Aretha Franklin,,,,,1
Boogie On Reggae Woman,Stevie Wonder,At The Close Of A Century,1999-11-23,44.0,313266.0,1
Tell Me Something Good,Rufus & Chaka Khan,Rags To Rufus,1974-01-01,52.0,277066.0,1
T.S.O.P. (The Sound of Philadelphia) (feat. The Three Degrees),MFSB,Love Is The Message,1973-12-01,45.0,222346.0,1
Living For The City,nan,,,,,1
In The Ghetto,James Cleveland & The Southern California Community Choir,In The Ghetto,1974-01-15,2.0,269026.0,1
A Love Song,Anne Murray,A Love Song,1974,45.0,169493.0,1
Please Don't Tell Me How the Story Ends,Ronnie Milsap,Pure Love,1974-07-01,22.0,163613.0,1
Fairytale,Nanobot,Sparticles,2011,0.0,299676.0,1
Dance Of The Golden Rod,Chet Atkins,The Atkins-Travis Traveling Show,1974-04-19,1.0,112666.0,1
A Very Special Love Song,nan,,,,,1
How Great Thou Art,Elvis Presley,How Great Thou Art,1967-02-01,49.0,181293.0,1
The Baptism Of Jesse Taylor,nan,,,,,1
Two Days In November,Merle Watson,,,,,1
Winnie The Pooh And Tigger Too,Sterling Holloway,,,,,1
That Nigger's Crazy,Richard Pryor,,,,,1
Good Evening,Dudley Moore,,,,,1
Tubular Bells - Theme From The Exorcist,nan,,,,,1
The Way We Were,Nancy Girard,"All These Years, Vol. IV: Songs from Movies and Musicals",2019-08-30,0.0,207813.0,1
Raisins and Almonds,Nancy Raven,Sky Bears/Songs for the Holidays,2003-01-01,0.0,92733.0,1
Berlioz: Symphonie Fantastique,nan,,,,,1
Berlioz: Symphonie Fantastique,nan,,,,,1
Puccini: La Boheme,nan,,,,,1
Berlioz: The Damnation Of Faust,nan,,,,,1
Brahms: Trios (Complete)/Schumann: Trio No. 1 In D Minor,nan,,,,,1
Shostakovich: Violin Concerto No. 1,nan,,,,,1
Albeniz: Iberia,nan,,,,,1
Leontyne Price Sings Richard Strauss,nan,,,,,1
