Song Name,Artist Name,Album Name,Release Date,Popularity Score,Length (ms),Grammy_won
Walton: Belshazzar's Feast (Album),nan,,,,,0
Respighi: Laud To Nativity/Monteverdi:Magnificat (Album),nan,,,,,0
"Poulenc: Gloria In G Major For Soprano Solo, Chorus And Orchestra (Album)",nan,,,,,0
Berlioz: L'enfance Du Christ (Album),nan,,,,,0
Beethoven: Missa Solemnis (Album),nan,,,,,0
Trimble: Four Fragments From The Canterbury Tales (Album),nan,,,,,0
The Fabulous Victoria De Los Angeles (Album),nan,,,,,0
Operatic Arias (Album),nan,,,,,0
"Bach Cantatas No. 58, And No. 202 (Album)",nan,,,,,0
Carter: String Quartet No. 2 (Album),nan,,,,,0
Poulenc: Gloria In G Major (Album),nan,,,,,0
Music For Brass Quintet,nan,,,,,0
R. Strauss: Elektra (Album),nan,,,,,0
Prokofiev: Piano Concerto No. 3,nan,,,,,0
"Poulenc: Concerto In G For Organ, Strings And Timpani (Album)",nan,,,,,0
Brahms: Symphony No. 2 (Album),nan,,,,,0
"Gould: Ballet Music Fall River Legend, Interplay, Latin American Symphonette (Album)",nan,,,,,0
Golden Age Of English Lute Music (Album),nan,,,,,0
Beethoven: Complete Symphonies,Anton Nanut,Beethoven: The Nine Symphonies,2009-01-01,0.0,614733.0,0
Albeniz: Iberia/Ravel: Rapsodie Espagnole (Album),nan,,,,,0
"The Theme from ""A Summer Place""",Percy Faith & His Orchestra,16 Most Requested Songs,1989-06-13,53.0,142693.0,1
The Button-Down Mind Of Bob Newhart,Bob Newhart,,,,,1
Theme From Exodus,nan,,,,,1
"Mack The Knife - Live At The Deutschlandhalle, Berlin, 1960",Ella Fitzgerald,Mack The Knife: Ella In Berlin,1960-01-01,34.0,313706.0,1
"Mack The Knife - Live At The Deutschlandhalle, Berlin, 1960",Ella Fitzgerald,Mack The Knife: Ella In Berlin,1960-01-01,34.0,313706.0,1
Georgia on My Mind,Ray Charles,True Genius,2021-09-10,58.0,219560.0,1
Let the Good Times Roll,Ray Charles,The Genius Of Ray Charles,1959,43.0,171773.0,1
Mr Lucky,Nancy Hamilton,Dreamsville,2016-09-15,0.0,223186.0,1
Dance With Basie,Count Basie,,,,,1
Mr. Lucky,Henry Mancini,The Essential Henry Mancini,1958,23.0,132333.0,1
Finale: We Got Us (Reprise),Eydie Gormé,Golden Rainbow Featuring Steve Lawrence & Eydie Gorme (The Original Broadway Cast Recording) [Digitally Remastered],2014-06-24,0.0,76137.0,1
Songs Of The Cowboy,nan,,,,,1
West Side Story,Andre Previn,,,,,1
Blues And The Beat,Henry Mancini,,,,,1
"Bartók: Music For Strings, Percussion And Celeste",nan,,,,,1
Conversations With The Guitar,nan,,,,,1
Brahms: Piano Concerto No. 2 In B Flat,nan,,,,,1
The Spanish Guitars Of Laurindo Almeida,nan,,,,,1
A Program Of Song - Leontyne Price Recital,nan,,,,,1
Puccini: Turandot,nan,,,,,1
Handel: Messiah,nan,,,,,1
Copland: Orchestral Suite From Tender Land Suite,nan,,,,,1
Exodus,nan,,,,,1
Canela,Nanpa Básico,Canela,2019-03-22,66.0,204629.0,1
"You Only Live Twice - From ""Retrospective: The Music Of Mad Men"" Soundtrack",Nancy Sinatra,"You Only Live Twice (From ""Retrospective: The Music Of Mad Men"")",2015-10-09,37.0,165453.0,1
The Button-Down Mind Strikes Back!,Bob Newhart,,,,,1
Jonathan And Darlene Edwards In Paris,nan,,,,,1
FDR Speaks,nan,,,,,1
Georgia on My Mind,Ray Charles,True Genius,2021-09-10,58.0,219560.0,1
El Paso,Marty Robbins,Gunfighter Ballads And Trail Songs,1959,59.0,259306.0,1
Let the Good Times Roll,Ray Charles,The Genius Of Ray Charles,1959,43.0,171773.0,1
Swing Dat Hammer,Harry Belafonte,Swing Dat Hammer,1960-03-25,3.0,283157.0,1
Let's All Sing With The Chipmunks,nan,,,,,1
The Spanish Guitars Of Laurindo Almeida,nan,,,,,1
Ella Fitzgerald Sings The George And Ira Gershwin Songbook,nan,,,,,1
The Old Payola Roll Blues,nan,,,,,1
Latin A La Lee,nan,,,,,1
Bob Newhart,nan,,,,,1
Sketches Of Spain,nan,,,,,1
Nice 'n' Easy,Frank Sinatra,Frank Sinatra: The Complete Capitol Singles Collection,1996-01-01,16.0,165293.0,0
Mack The Knife (Single),Ella Fitzgerald,,,,,0
Georgia On My Mind (Single),Ray Charles,,,,,0
Are You Lonesome Tonight? (Single),Elvis Presley,,,,,0
Wild Is Love (Album),"Nat ""King"" Cole",,,,,0
Puccini: Turandot (Album),Erich Leinsdorf,,,,,0
Nice 'N Easy (Album),Frank Sinatra,,,,,0
Brahms: Concerto (Album),nan,,,,,0
Belafonte Returns To Carnegie Hall (Album),Harry Belafonte,,,,,0
Theme From A Summer Place (Single),nan,,,,,0
Second Time Around (Single),nan,,,,,0
Nice 'n Easy (Single),nan,,,,,0
He'll Have To Go (Single),nan,,,,,0
The Sound of Music / Show Time - Pt. Two,Doris Day,Show Time,1960-07-11,2.0,203600.0,0
I'm Sorry (Single),Brenda Lee,,,,,0
I'm Gonna Go Fishin' (Album),Peggy Lee,,,,,0
I Gotta Right To Sing The Blues (Single),Eileen Farrell,,,,,0
Miriam Makeba (Album),Miriam Makeba,,,,,0
Latin Ala Lee (Album),Peggy Lee,,,,,0
Della (Album),Della Reese,,,,,0
"Clap Hands, Here Comes Rosie",Rosemary Clooney,,,,,0
Nice 'n' Easy,Frank Sinatra,Frank Sinatra: The Complete Capitol Singles Collection,1996-01-01,16.0,165293.0,0
Misty (Single),Johnny Mathis,,,,,0
He'll Have To Go (Single),Jim Reeves,,,,,0
Are You Lonesome Tonight? (Single),Elvis Presley,,,,,0
Wild Is Love (Album),"Nat ""King"" Cole",,,,,0
Nice 'N Easy (Album),Frank Sinatra,,,,,0
G.I. Blues (Album),Elvis Presley,,,,,0
Belafonte Returns To Carnegie Hall,Harry Belafonte,,,,,0
Wild Percussion And Horns A'Plenty,nan,,,,,0
Theme From The Apartment,nan,,,,,0
Theme From A Summer Place (Single),nan,,,,,0
Nice 'N' Easy,Nancy Sinatra,Sheet Music,1998-06-09,1.0,127152.0,0
Let The Good Times Roll On,Geary Hanley/Singer /Songwriter Nancy Bauer,In This Lonely Bed,2004-01-01,0.0,140826.0,0
I'm Gonna Go Fishin' (Single),nan,,,,,0
Honeysuckle Rose (Single),nan,,,,,0
The Blues And The Beat (Album),Henry Mancini,,,,,0
Girls And Boys,Billy May,The Girls And Boys On Broadway,1960-12-17,0.0,95866.0,0
Big Hits By Prado (Album),Perez Prado,,,,,0
Bandland,Les Brown,,,,,0
"The Theme from ""A Summer Place"" - Single Version",Percy Faith & His Orchestra,Percy Faith'S Greatest Hits,1953,43.0,144893.0,0
Swingin' the Blues - 1993 Remasterd Version,Count Basie,The Count Basie Story,2004-08-17,3.0,197413.0,0
Blueport - Live At The Village Vanguard / 1960,Gerry Mulligan,Concert Jazz Band Live At The Village Vanguard,1960-01-01,5.0,665373.0,0
Infinity In Sound,Esquivel,,,,,0
Scandinavian Shuffle (Album),Swe-Danes,,,,,0
Here We Go Again,Nankurunaisa,Feelings,2020-02-26,0.0,102005.0,0
Greenfields,nan,,,,,0
All Over The Place,nan,,,,,0
That Wondrous Love (Album),nan,,,,,0
My Favorite Things,NanoPanthers,My Favorite Things,2020-05-15,0.0,124308.0,0
Nightly Exotic Water Noises for Deep Sleep and Perfect Peace,Nano Sounds,1 Ocean of Peace,2022-04-15,0.0,143000.0,0
Belafonte Returns To Carnegie Hall,Belafonte Folk Singers,,,,,0
White Satin (Album),George Shearing,,,,,0
The Greatest Trumpet Of Them All,Dizzy Gillespie,,,,,0
Pyramid,The Modern Jazz Quartet,Pyramid,1960-01-01,16.0,652706.0,0
Jazz Track,Miles Davis,,,,,0
Greatest Piano Of Them All (Album),Art Tatum,,,,,0
The Hottest New Group In Jazz,nan,,,,,0
Back To Back - Duke Ellington And Johnny Hodges Play The Blues,Duke Ellington,,,,,0
Chant Of The Weed,Quincy Jones,The Great Wide World Of Quincy Jones,1959-01-01,1.0,195746.0,0
Swingin' the Blues - 1993 Remasterd Version,Count Basie,The Count Basie Story,2004-08-17,3.0,197413.0,0
Sketches Of Spain,Miles Davis,,,,,0
I'm Gonna Go Fishin',Gerry Mulligan,,,,,0
Tchaikovsky: Sixth Symphony (Album),nan,,,,,0
Stravinsky: Petrouchka (Album),nan,,,,,0
Schubert: Symphony # 9 (Album),nan,,,,,0
Ives: Symphony # 2 (Album),nan,,,,,0
Haydn: Salomon Symphonies Vol. 2 (Album),nan,,,,,0
Grofe: Grand Canyon Suite (Album),nan,,,,,0
Copland: Appalachian Spring,nan,,,,,0
"Schubert: \""Trout Quintet\"" (Album)",nan,,,,,0
Janácek String Quartets Nos. 1 And 2,nan,,,,,0
J.S. Bach: The Complete Brandenburg Concerti (Album),nan,,,,,0
"Haydn: Quartets, Opus 71 And 74 (Album)",nan,,,,,0
Debussy And Ravel: Quartets (Album),nan,,,,,0
Brahms: Horn Trio And Beethoven: Sonata For Horn And Piano (Album),nan,,,,,0
Bach: Cantata No. 4; Christ Lag In Todesbaden (Christ Lay In The Bonds Of Death) (Album),nan,,,,,0
Sibelius: Violin Concerto In D (Album),nan,,,,,0
Schumann: Piano Concerto In A (Album),nan,,,,,0
Prokofiev: Piano Concerto # 2 (Album),nan,,,,,0
Mozart: Clarinet Concerto (Album),nan,,,,,0
Brahms: Double Concerto For Violin And Cello (Album),nan,,,,,0
Bach: Concerto No. 5 (Album),nan,,,,,0
The Art Of Julian Bream (Album),nan,,,,,0
Prokofiev: Sonata # 7 And Pictures At An Exhibition (Album),nan,,,,,0
Pictures At An Exhibition (Album),nan,,,,,0
Haydn: ..Landowska (Album),nan,,,,,0
Chopin Ballades (Album),nan,,,,,0
Brahms: Keyboard Music Of The French Court (Album),nan,,,,,0
Bach: Partita No. 3 In E And Brahms: Sonata No. 3 In D Minor (Album),nan,,,,,0
Schuman: Dichterliebe (Album),nan,,,,,0
"Schubert: Songs, Album 3 (Album)",nan,,,,,0
Mahler: Kindertotenlieder (Album),nan,,,,,0
Handel Arias (Album),nan,,,,,0
Conversations With The Guitar (Album),nan,,,,,0
Britten: Nocturne (Album),nan,,,,,0
Arias In The Great Tradition (Album),nan,,,,,0
Verdi: La Traviata (Album),nan,,,,,0
Verdi: Aida (Album),nan,,,,,0
Verdi-Shakespeare: Macbeth (Album),nan,,,,,0
Puccini: La Boheme (Album),nan,,,,,0
Poulenc-Cocteau: La Voix Humaine (Album),nan,,,,,0
Mozart: Don Giovanni (Album),nan,,,,,0
Britten: Peter Grimes (Album),nan,,,,,0
Boito: Mefistofele (Album),nan,,,,,0
Verdi: Requiem (Album),nan,,,,,0
Vaughan Williams: Mass In G Minor/Bach: Christ Lay In The Bonds Of Death (Album),nan,,,,,0
Dvorák: Requiem,nan,,,,,0
Berlioz: Requiem (Album),nan,,,,,0
Bach: Motet No. 3 - Jesu Meine Fresude (Album),nan,,,,,0
"Arias, Anthems And Chorales Of The American Moravians - Vol. I (Album)",nan,,,,,0
Varese: Density 21.5 (Album),nan,,,,,0
Stravinsky: Threni,nan,,,,,0
Sessions: Sym. # 1,nan,,,,,0
Poulenc: La Voix Humaine,nan,,,,,0
Ives: Symphony # 2,nan,,,,,0
Hindemith: Sonata For Cello And Piano,nan,,,,,0
Blackwood: Symphony # 1 (Album),nan,,,,,0
The Untouchables (Television) (Album),nan,,,,,0
The Apartment (Motion Picture) (Album),nan,,,,,0
Mr. Lucky (TV) (Album),nan,,,,,0
Ben Hur (Motion Picture) (Album),nan,,,,,0
Li'l Abner (Motion Picture) (Album),nan,,,,,0
G.I. Blues (Motion Picture) (Album),nan,,,,,0
Bells Are Ringing (Motion Picture) (Album),nan,,,,,0
The Unsinkable Molly Brown (Album),nan,,,,,0
Fiorello (Album),nan,,,,,0
Camelot (Album),nan,,,,,0
Bye Bye Birdie (Album),nan,,,,,0
The Wonderful World Of Jonathan Winters,Jonathan Winters,,,,,0
The Edge Of Shelley Berman (Album),Shelley Berman,,,,,0
2000 Year Old Man (Album),Carl Reiner,,,,,0
The Old Payola Roll Blues (Album),Stan Freberg,,,,,0
Homer And Jethro At The Country Club (Album),nan,,,,,0
An Evening Wasted With Tom Lehrer (Album),Tom Lehrer,,,,,0
Alvin For President,nan,,,,,0
Voices Of The Twentieth Century (Album),Henry Fonda,,,,,0
"Part Two Of Shakespeare's \""Ages Of Man\"", \""One Man In This Time\"" (Album)",John Gielgud,,,,,0
J.B.,Archibald MacLeish,,,,,0
Nice 'n' Easy,Frank Sinatra,Frank Sinatra: The Complete Capitol Singles Collection,1996-01-01,16.0,165293.0,0
Mack The Knife (Single),Ella Fitzgerald,,,,,0
My Heart Belongs To Daddy - Single Version,Peggy Lee,Black Coffee,1956-01-01,13.0,127546.0,0
Are You Lonesome Tonight? (Single),Elvis Presley,,,,,0
Wings Of A Dove,Ferlin Husky,Vintage Collections,2010-01-01,45.0,139640.0,0
"Please Help Me, I'm Falling (Album)",Hank Locklin,,,,,0
North To Alaska,Johnny Horton,American Originals,1989-06-13,48.0,169560.0,0
He'll Have To Go (Single),Jim Reeves,,,,,0
Walkin' And Talkin',Bo Diddley,In The Spotlight,1960-01-01,4.0,163000.0,0
Travelin',John Lee Hooker,,,,,0
Shake A Hand,LaVerne Baker,,,,,0
Lonely Teardrops,Jackie Wilson,Lonely Teardrops,1959,47.0,166213.0,0
Got My Mojo Working,Muddy Waters,The Chess Box,1989-11-07,44.0,172059.0,0
Finger Poppin' Time,Hank Ballard & The Midnighters,Super Hits,2010,27.0,154746.0,0
All I Could Do Was Cry,Etta James,At Last!,1960,49.0,175626.0,0
Southern Folk Heritage Series,Alan Lomax,,,,,0
Songs Of Robert Burns,Ewan MacColl,,,,,0
Songs Of Billy Yank And Johnny Reb,Jimmy Driftwood,,,,,0
Interview With Miriam Makeba,Miriam Makeba,Interview With Miriam Makeba,2014-09-10,0.0,228231.0,0
Here We Go Again,Nankurunaisa,Feelings,2020-02-26,0.0,102005.0,0
Greenfields (Album),nan,,,,,0
Cheers (Album),Belafonte Folk Singers,,,,,0
Stories And Songs Of The Civil War (Album),Ralph Bellamy,,,,,0
Mother Goose Nursery Rhymes (Album),Sterling Holloway,,,,,0
Folk Songs For Young People,Pete Seeger,,,,,0
Dr. Seuss Presents Bartholomew And The Oobleck (Album),Dr. Seuss,,,,,0
"Adventures In Music, Grade 3, Volume 1 (Album)",nan,,,,,0
The Two Pianos Of Leonard Pennario (Album),nan,,,,,0
R. Strauss: Don Quixote (Album),nan,,,,,0
Puccini: Turandot (Album),nan,,,,,0
Berlioz: Requiem (Album),nan,,,,,0
"Bartók: Music For Strings, Percussion And Celeste",nan,,,,,0
Alexander Nevsky (Album),nan,,,,,0
Wild Percussion And Horns A'Plenty (Album),nan,,,,,0
Wild Is Love (Album),nan,,,,,0
Persuasive Percussion #2,nan,,,,,0
Louis Bellson Swings Jule Styne,nan,,,,,0
Infinity In Sound,nan,,,,,0
Belafonte Returns To Carnegie Hall (Album),nan,,,,,0
Spike Jones In Hi-Fi,nan,,,,,0
New Sounds America Loves Best,nan,,,,,0
Mr. Custer (Single),nan,,,,,0
Let's All Sing With The Chipmunks,nan,,,,,0
June Night (Album),nan,,,,,0
Alvin For President,nan,,,,,0
Wild Percussion And Horns A'Plenty (Album),nan,,,,,0
Tchaikovsky: Nutcracker Suite Excerpts (Album),nan,,,,,0
Stravinsky: Petrouchka (Album),nan,,,,,0
Prokofiev: Alexander Nevsky (Album),nan,,,,,0
Now! Fred Astaire (Album),nan,,,,,0
Ella Fitzgerald Sings The George And Ira Gershwin Song Book (Album),nan,,,,,0
Carlos Montoya (Album),nan,,,,,0
Bean Bags (Album),nan,,,,,0
The Brothers Four,nan,,,,,0
Joanie Sommers,nan,,,,,0
Leontyne Price,nan,,,,,0
Miriam Makeba,nan,,,,,0
Western Suite,nan,,,,,0
Itsutsu no Shohin: Nishikigi ni yosete - Five Sketches: On Nishikigi,Nanae Yoshimura,"The Art of the Koto, Vol. 3: Works for Nijugen",2003-01-01,4.0,233986.0,0
Newport Suite (Single),nan,,,,,0
Idiom '59,nan,,,,,0
Blues Suite,nan,,,,,0
Blue Rondo A La Turk,nan,,,,,0
Mack the Knife,Bobby Darin,That's All,1959,58.0,184333.0,1
Come Dance With Me - 1998 Remastered,Frank Sinatra,Come Dance With Me! (Remastered),1959,41.0,151026.0,1
The Battle Of New Orleans,nan,,,,,1
But Not For Me,Ella Fitzgerald,Ella Fitzgerald Sings The George And Ira Gershwin Song Book,1959-01-01,41.0,214253.0,1
Come Dance With Me - 1998 Remastered,Frank Sinatra,Come Dance With Me! (Remastered),1959,41.0,151026.0,1
"Main Title - Anatomy of a Murder, 1959",Duke Ellington,Best LEE REMICK Early Movie Themes,2023-02-22,0.0,238130.0,1
Like Young,André Previn,André Previn & His Magic Piano,2017-09-18,0.0,192307.0,1
Battle Hymn of the Republic,Nan E Turner,Let the Anointing Flow,2004-01-01,0.0,257986.0,1
Ella Swings Lightly,Ella Fitzgerald,,,,,1
I Dig Chicks! - Remastered,Jonah Jones Quartet,Ultra-Lounge / Tiki Sampler,1999-01-01,5.0,127533.0,1
Debussy: Images For Orchestra,nan,,,,,1
Rachmaninoff: Piano Concerto No. 3,nan,,,,,1
Mozart: The Marriage Of Figaro,nan,,,,,1
Bjoerling In Opera,nan,,,,,1
Beethoven: Sonatas No. 21 In C (Waldstein) And No. 18 In E Flat,nan,,,,,1
Beethoven: Sonatas No. 21 In C (Waldstein) And No. 18 In E Flat,nan,,,,,1
Anatomy Of A Murder,nan,,,,,1
Anatomy Of A Murder,nan,,,,,1
Porgy And Bess,nan,,,,,1
Redhead,nan,,,,,1
Joe Bane's / The Gypsy Princess,Nancy Blake,Rising Fawn Gathering,2009-01-20,2.0,247840.0,1
Inside Shelley Berman,Shelley Berman,,,,,1
The Battle Of Kookamonga,nan,,,,,1
A Lincoln Portrait,Carl Sandburg,,,,,1
Midnight Flyer,Nat King Cole,The Extraordinary,2014-05-27,12.0,131880.0,1
The Battle Of New Orleans,Johnny Horton,American Originals,1989-06-13,50.0,151506.0,1
What A Diff'rence A Day Made,Dinah Washington,What A Diff'rence A Day Makes! (Expanded Edition),1959-02-19,62.0,151866.0,1
The Kingston Trio At Large,nan,,,,,1
Peter And The Wolf,nan,,,,,1
Come Dance With Me,Nancy Hays,Come Dance with Me,2002-01-01,23.0,165680.0,1
"Victory At Sea, Vol. I",nan,,,,,1
Alvin's Harmonica,nan,,,,,1
Belafonte At Carnegie Hall,nan,,,,,1
Shostakovich: Symphony No. 5,nan,,,,,1
Bobby Darin,nan,,,,,1
The Three Bells,Nana Mouskouri,The Ultimate Collection,2007-01-01,4.0,264066.0,0
Like Young (Single),Andre Previn,,,,,0
High Hopes,Frank Sinatra,Frank Sinatra: The Complete Capitol Singles Collection,1996-01-01,10.0,163266.0,0
A Fool Such As I (Single),Elvis Presley,,,,,0
"Victory At Sea, Vol. I (Album)",Robert Russell Bennett,,,,,0
Rachmaninoff Piano Concerto No. 3 (Album),Kiril Kondrashin,,,,,0
More Music From Peter Gunn (Album),Henry Mancini,,,,,0
Belafonte At Carnegie Hall (Album),Harry Belafonte,,,,,0
Small World,Conjunto Nana Nenê,Mundo Encantado: Músicas Para Bebê,2014-04-20,21.0,177773.0,0
Like Young (Single),nan,,,,,0
I Know (Single),nan,,,,,0
High Hopes (Single),nan,,,,,0
"Summertime (From ""Porgy and Bess"")",Lena Horne,Stormy Weather,1957,3.0,174626.0,0
La strada del amore,Caterina Valente,"Dolce Vita in Italia, Folge 2",2013-12-01,0.0,156533.0,0
Broadway '59,Pat Suzuki,,,,,0
"Alright, Okay, You Win",Peggy Lee,Things Are Swingin',1959-05-04,36.0,173840.0,0
Mack the Knife,Bobby Darin,Atlantic Records 40th Anniversary: Hit Singles [1958-1977],1988,3.0,183333.0,0
Guess Who - Digitally Mastered 1988,Jesse Belvin,Nippers 50's-Vol.1,1988-10-18,14.0,172866.0,0
Belafonte At Carnegie Hall,Harry Belafonte,,,,,0
An Evening With Lerner And Loewe (Album),Robert Merrill,,,,,0
Sound Spectacular,Ray Anthony,,,,,0
Pops And Prado (Album),Perez Prado,,,,,0
New Sounds At The Roosevelt,Larry Elgart,,,,,0
For The Very First Time,Glenn Miller,,,,,0
Breakfast Dance And Barbecue,Count Basie,,,,,0
Two Sides Of Winterhalter (Album),Hugo Winterhalter,,,,,0
Strings Aflame,Esquivel,,,,,0
Music From M Squad,Stanley Wilson,,,,,0
More Music From Peter Gunn (Album),Henry Mancini,,,,,0
Just For Kicks,"Bob Thompson, His Orchestra and Chorus",The Sound of Style,1997,0.0,147720.0,0
The Three Bells,Nana Mouskouri,The Ultimate Collection,2007-01-01,4.0,264066.0,0
The Stephen Foster Song Book (Album),nan,,,,,0
Kingston Trio At Large,nan,,,,,0
Ames Brothers Sing Famous Hits Of Famous Quartets (Album),nan,,,,,0
Red Norvo In Hi-Fi,Red Norvo,,,,,0
Like Young,André Previn,André Previn & His Magic Piano,2017-09-18,0.0,192307.0,0
Easy Now,Ruby Braff,,,,,0
Bobby Troup And His Stars Of Jazz (Album),Bobby Troup,,,,,0
Best Of New Broadway Show Hits (Album),Urbie Green,,,,,0
Red Norvo In Hi-Fi (Album),Red Norvo,,,,,0
More Music From Peter Gunn (Album),Henry Mancini,,,,,0
Ellington Jazz Party (Album),Duke Ellington,,,,,0
Chances Are,Shorty Rogers,Chances Are It Swings,1959-06-05,0.0,203066.0,0
Tchaikovsky: Capriccio Italien; Rimsky-Korsakov: Capriccio Espagnol (Album),nan,,,,,0
Tchaikovsky 1812 Overture; Ravel: Bolero (Album),nan,,,,,0
Rossini Overtures (Album),nan,,,,,0
Beethoven: Symphony # 6,nan,,,,,0
Villa Lobos String Quartet (Album),nan,,,,,0
Four Italian Sonatas,nan,,,,,0
"Beethoven: Piano Quartet In E Flat, Op. 16/ Schumann Piano Quartet In E Flat, Op. 47 (Album)",nan,,,,,0
'Cello Galaxy (Album),nan,,,,,0
Tchaikovsky: Piano Concerto # 1 (Album),nan,,,,,0
"Mendelssohn: Violin Concerto In E Minor, Op. 64; Prokofiev Violin Concerto # 2 In G Minor (Album)",nan,,,,,0
Brahms: Violin Concerto In D (Album),nan,,,,,0
Brahms: Piano Concerto # 2 (Album),nan,,,,,0
Presenting Jaime Laredo (Album),nan,,,,,0
Pennario Plays (Album),nan,,,,,0
Four Italian Sonatas (Album),nan,,,,,0
Danzas (Album),nan,,,,,0
"Berg: Sonata For Piano, Op.1; Krenek: Sonata # 3, Op. 92 # 4; Schoenberg Three Piano Pieces, Op. 11 (Album)",nan,,,,,0
The Art Of Song (Album),nan,,,,,0
Milanov Operatic Arias,nan,,,,,0
Maria Callas Portrays Verdi Heroines (Album),nan,,,,,0
A Brahms-Schumann Recital,nan,,,,,0
Verdi: The Force Of Destiny (Album),nan,,,,,0
The Beloved Choruses (Album),nan,,,,,0
Saint-Saens: Sampson And Delilah (Album),nan,,,,,0
Rossini: The Barber Of Seville (Album),nan,,,,,0
St. Lawrence Suite,nan,,,,,0
"Shostakovich: Concerto # 2 For Piano And Orchestra, Op. 101 (Album)",nan,,,,,0
Prokoviev: The Overture Russe Op.72 (Album),nan,,,,,0
More Music From Peter Gunn (Album),nan,,,,,0
The Nun's Story (Motion Picture) (Album),nan,,,,,0
The Music From M Squad (TV Show) (Album),nan,,,,,0
Pete Kelly's Blues (TV Show),nan,,,,,0
More Music From Peter Gunn (TV Show) (Album),nan,,,,,0
For The First Time (Motion Picture),Mario Lanza,,,,,0
Once Upon A Mattress (Album),nan,,,,,0
Ages Of Man (Album),nan,,,,,0
A Party With Betty Comden And Adolph Green (Album),nan,,,,,0
Stan Freberg With Original Cast (Album),Stan Freberg,,,,,0
Sick Humor,Lenny Bruce,,,,,0
Look Forward In Anger (Album),Mort Sahl,,,,,0
Hamlet (Album),Andy Griffith,,,,,0
Musically Mad,Bernie Green,,,,,0
Monster Rally (Album),Alice Pearce,,,,,0
Charlie Weaver Sings For His People (Album),Cliff Arquette,,,,,0
A Party With Betty Comden And Adolph Green (Album),Adolph Green,,,,,0
New York Taxi Driver (Album),Tony Schwartz,,,,,0
Mark Twain Tonight (Album),Hal Holbrook,,,,,0
Basil Rathbone Reads Sherlock Holmes (Album),Basil Rathbone,,,,,0
Ages Of Man (Album),John Gielgud,,,,,0
Neil Sedaka,Neil Sedaka,,,,,0
Makin' Love - Digitally Mastered 1988,Floyd Robinson,Nippers 50's-Vol.1,1988-10-18,15.0,115733.0,0
Se Não For Amor / Charlie Brown,Naninha,De Todas as Vilas,2015-03-02,9.0,177093.0,0
Broken Hearted Melody,Sarah Vaughan,The Magic Of Sarah Vaughan,1959-01-01,47.0,146360.0,0
A Big Hunk O' Love (Single),Elvis Presley,,,,,0
Tennessee Stud - Remastered,Eddy Arnold,The Essential Eddy Arnold,2013-11-19,33.0,185026.0,0
Set Him Free,Skeeter Davis,The Essential Skeeter Davis,1994-05-23,11.0,134493.0,0
Home,Jim Reeves,The Essential Jim Reeves,1997-02-14,16.0,117373.0,0
Don't Tell Me Your Troubles (Single),Don Gibson,,,,,0
Midnight Flyer,Nat King Cole,The Extraordinary,2014-05-27,12.0,131880.0,0
Guess Who - Digitally Mastered 1988,Jesse Belvin,Nippers 50's-Vol.1,1988-10-18,14.0,172866.0,0
Se Não For Amor / Charlie Brown,Naninha,De Todas as Vilas,2015-03-02,9.0,177093.0,0
A Big Hunk O' Love,Elvis Presley,Elvis On Tour,2022-12-02,47.0,129399.0,0
The Wilderness Road,Jimmy Driftwood,,,,,0
The Wild Wild West,nan,,,,,0
Tennessee Stud - Remastered,Eddy Arnold,The Essential Eddy Arnold,2013-11-19,33.0,185026.0,0
Belafonte At Carnegie Hall,Harry Belafonte,,,,,0
Three To Make Music/Cinderella,Mary Martin,,,,,0
The Arabian Nights (Album),Marla Ray,,,,,0
Popeye's Favorite Sea Chanties (Album),Allen Swift,,,,,0
Hansel And Gretel - Original Soundtrack (Album),Franz Allers,,,,,0
"Victory At Sea, Vol. I (Album)",nan,,,,,0
Strings Aflame,nan,,,,,0
More Music From Peter Gunn (Album),nan,,,,,0
Mack The Knife (Single),nan,,,,,0
An Evening With Lerner And Lowe (Album),nan,,,,,0
"Tchaikovsky: Capriccio Italien, Rimsky-Korsakov: Capriccio Espagnol (Album)",nan,,,,,0
"Tchaikovsky: 1812 Overture, Ravel: Bolero (Album)",nan,,,,,0
Rossini Overtures (Album),nan,,,,,0
Doubling In Brass (Album),nan,,,,,0
The Wild Wild West,nan,,,,,0
Rock and Grohl - The EPIC Battle,Nandi Bushell,Rock and Grohl - The EPIC Battle,2020-10-02,13.0,204349.0,0
Supersonics In Flight,nan,,,,,0
ORIENTAL MAKIN' LOVE,NANIWA EXPRESS,MODERN BEAT,1984,9.0,318613.0,0
Strings Aflame,nan,,,,,0
New Sounds At The Roosevelt (Album),nan,,,,,0
Compulsion To Swing (Album),nan,,,,,0
Big Band Guitar (Album),nan,,,,,0
Porgy And Bess,nan,,,,,0
The South Shall Rise Again (Album),nan,,,,,0
For LP Fans Only (Album),nan,,,,,0
Anatomy Of A Murder (Album),nan,,,,,0
Edd Byrnes,nan,,,,,0
Mavis Rivers,nan,,,,,0
Johnny Restivo,nan,,,,,0
Mark Murphy,nan,,,,,0
Nel blu dipinto di blu,Domenico Modugno,Tutto Modugno (Mister Volare),2008-02-28,49.0,216373.0,1
The Brothers Go to Mothers,Henry Mancini,Music From Peter Gunn,1959,16.0,177000.0,1
Volare (Nel blu dipinto di blu),Gianna Nannini,Hitalia,2014-12-01,23.0,220386.0,1
Ella Fitzgerald Sings The Irving Berlin Song Book,Ella Fitzgerald,,,,,1
